Identifier, Size, 2P1, 2P2, 2P3, 2P4, 2P5
FFI16_RS26910, 758.0, , , , , 
FFI16_RS26915, 1385.7, , , , , 
FFI16_RS26920, 300.0, , , , , 
FFI16_RS26925, 717.7, , , , , 
FFI16_RS26930, 595.3, , , , , 
FFI16_RS26935, 995.0, , , , , 
FFI16_RS26940, 1203.0, , , , , 
FFI16_RS26945, 432.7, , , , , 
FFI16_RS26950, 1012.0, , , , , 
FFI16_RS26955, 419.7, , , , , 
FFI16_RS26960, 306.0, , , 500:3:0.0847458:0.154762;300:3:0.110169:0.170732;300:3:0.121739:0.197183, , 
FFI16_RS26965, 669.3, , , , , 
FFI16_RS26970, 666.3, , , , , 
FFI16_RS26975, 511.3, , , , , 
FFI16_RS26980, 782.3, , , , , 
FFI16_RS26985, 938.0, , , , , 
FFI16_RS26990, 365.7, , , , , 
FFI16_RS26995, 334.3, , , , , 
FFI16_RS27000, 965.0, , , , , 
FFI16_RS27005, 485.7, , , , , 
FFI16_RS27010, 774.0, , , , , 
FFI16_RS27015, 394.7, , , , , 
FFI16_RS27020, 671.0, , , , , 
FFI16_RS27025, 461.3, , , , , 
FFI16_RS27030, 1421.0, , , , , 
FFI16_RS27035, 412.7, , , , , 
FFI16_RS27040, 750.7, , , 300:3:0.168539:0.333333;600:1:0.0689655:0.2, , 
FFI16_RS27045, 1739.3, , , , , 
FFI16_RS27050, 2271.3, , , , , 
FFI16_RS27055, 757.7, , , , , 
FFI16_RS27060, 255.3, , , , , 
FFI16_RS27065, 786.0, , , , , 
FFI16_RS27070, 1173.0, , , , , 
FFI16_RS27075, 1399.0, , , , , 
FFI16_RS27080, 1060.7, , , , , 
FFI16_RS27085, 639.3, , , , , 
FFI16_RS27090, 712.3, , , , , 
FFI16_RS27095, 681.3, , , , , 
FFI16_RS27100, 518.7, , , , , 
FFI16_RS27105, 330.7, , , , , 
FFI16_RS27110, 565.3, , , , , 
FFI16_RS27115, 1142.3, , , , , 
FFI16_RS27120, 3625.3, , , , , 
FFI16_RS27125, 3610.3, , , 400:1:0.0208333:0.130435;800:3:0.111111:0.137931;300:1:0.0338983:0.137931;600:3:0.166667:0.166667;400:1:0.0181818:0.142857, , 
FFI16_RS27130, 812.0, , 400:3:0.0694444:0.125, , , 
FFI16_RS27135, 867.7, , , , , 
FFI16_RS27140, 795.3, , , , , 
FFI16_RS27145, 813.0, , , , , 
FFI16_RS27150, 1204.0, , , , , 
FFI16_RS27155, 1187.7, , , , , 
FFI16_RS27160, 762.0, , , , , 
FFI16_RS27165, 468.7, , , , , 
FFI16_RS27170, 835.0, , , , , 
FFI16_RS27175, 281.0, , , , , 
FFI16_RS27180, 483.7, , , , , 
FFI16_RS27185, 732.0, , , , , 
FFI16_RS27190, 408.7, , , , , 
FFI16_RS27195, 1055.0, 500:3:0.032967:0.0547945, , , , 
FFI16_RS27200, 845.0, , , , , 
FFI16_RS27205, 1818.0, , , , , 
FFI16_RS27210, 1267.3, , , , , 
FFI16_RS27215, 742.0, , , , , 
FFI16_RS27220, 654.0, , , , , 
FFI16_RS27225, 786.3, , , , , 
FFI16_RS27230, 606.3, , , 400:3:0.0740741:0.205128;600:3:0.101266:0.142857;400:3:0.111111:0.212121, , 
FFI16_RS27235, 1127.3, , , , , 
FFI16_RS27240, 1033.7, , , , , 
FFI16_RS27245, 619.7, , , , , 
FFI16_RS27250, 348.7, , , , , 
FFI16_RS27255, 153.3, , , 800:3:0.15:0.15;800:3:0.170732:0.2;600:1:0.05:0.222222;700:3:0.189189:0.189189, , 
FFI16_RS27260, 620.3, , , , , 
FFI16_RS27265, 522.3, , , , , 
FFI16_RS27270, 232.0, , , , , 
FFI16_RS27275, 890.0, , , , , 
FFI16_RS27280, 309.3, , , , , 
FFI16_RS27285, 548.3, , , , , 
FFI16_RS27290, 360.0, , , , , 
FFI16_RS27300, 504.7, , , , , 
FFI16_RS27305, 3296.7, , , 400:1:0.0285714:0.136364, , 
FFI16_RS27310, 345.0, , , , , 
FFI16_RS27315, 1498.3, , , , , 
FFI16_RS27320, 2001.3, , , , , 
FFI16_RS27325, 775.7, , , , , 
FFI16_RS27330, 1353.3, , , , , 
FFI16_RS27335, 475.3, , , , , 
FFI16_RS27340, 461.7, , , , , 
FFI16_RS27345, 1105.0, , , 400:1:0:0.142857, , 
FFI16_RS27350, 438.7, , , , , 
FFI16_RS27355, 862.3, , , , , 
FFI16_RS27360, 1114.7, , , , , 
FFI16_RS27365, 436.7, , , , , 
FFI16_RS27370, 1017.3, , , , , 
FFI16_RS27375, 970.7, , , , , 
FFI16_RS27380, 2637.7, , , , , 
FFI16_RS27385, 489.7, , , , , 
FFI16_RS27390, 541.0, , 500:1:0:0.125, , , 
FFI16_RS27395, 2237.3, , , , , 
FFI16_RS27400, 526.7, , , , , 
FFI16_RS27405, 871.0, , , , , 
FFI16_RS27410, 1292.3, , , , , 
FFI16_RS27415, 786.7, , , , , 
FFI16_RS27420, 395.0, , , , , 
FFI16_RS27425, 689.3, , , , , 
FFI16_RS27430, 792.7, , , , , 
FFI16_RS27440, 1137.7, , , , , 
FFI16_RS27445, 1571.7, , , , , 
FFI16_RS27450, 698.3, , , 400:1:0.0483871:0.153846, , 
FFI16_RS27455, 187.0, , , 800:3:0.132075:0.1875, , 
FFI16_RS27460, 559.7, , , , , 
FFI16_RS27465, 331.0, , 800:3:0.131579:0.131579, , , 
FFI16_RS27470, 855.0, , , , , 
FFI16_RS27475, 737.7, , , , , 
FFI16_RS27480, 605.7, , , , , 
FFI16_RS27485, 316.0, , , , , 
FFI16_RS27490, 1658.7, , , , , 
FFI16_RS27495, 303.7, , , , , 
FFI16_RS27500, 476.0, , , , , 
FFI16_RS27505, 750.0, , , , , 
FFI16_RS27510, 644.7, , , , , 
FFI16_RS27515, 306.0, , , , , 
FFI16_RS27520, 665.0, , , , , 
FFI16_RS27525, 489.3, , , , , 
FFI16_RS27530, 722.0, , , , , 
FFI16_RS27535, 1056.3, , , , , 
FFI16_RS27540, 216.7, , , 600:3:0.196429:0.196429;300:1:0.101695:0.159091;800:3:0.135593:0.135593, , 
FFI16_RS27545, 351.3, , , 300:1:0.0689655:0.148148, , 
FFI16_RS27550, 1008.7, , , , , 
FFI16_RS27555, 552.7, , , , , 
FFI16_RS27560, 1291.3, , , , , 
FFI16_RS27565, 278.3, , , , , 
FFI16_RS27570, 135.0, , , , , 
FFI16_RS27575, 367.0, , , , , 
FFI16_RS27580, 1221.7, , , , , 
FFI16_RS27585, 939.7, , , , , 
FFI16_RS27590, 1225.3, , , , , 
FFI16_RS27595, 1177.7, , , , , 
FFI16_RS27600, 241.7, , , , , 
FFI16_RS27605, 1066.7, , , , , 
FFI16_RS27610, 289.7, , , , , 
FFI16_RS27615, 471.0, , , , , 
FFI16_RS27620, 1039.3, , , , , 
FFI16_RS27625, 245.3, , , , , 
FFI16_RS27630, 890.7, , , , , 
FFI16_RS27635, 520.3, , , , , 
FFI16_RS27640, 418.7, , , , , 
FFI16_RS27645, 1570.3, , 400:3:0.12069:0.142857, , , 
FFI16_RS27650, 490.0, , , , , 
FFI16_RS27655, 1605.3, , 400:3:0.0508475:0.145833, , , 
FFI16_RS27660, 1358.7, , , , , 
FFI16_RS27665, 1176.0, , , , , 
FFI16_RS27670, 733.3, , , 400:3:0.195402:0.195402, , 
FFI16_RS27675, 1600.0, , 500:1:0.0350877:0.133333;800:3:0.116667:0.142857, 300:3:0.162791:0.266667, , 
FFI16_RS27680, 794.0, , , , , 
FFI16_RS27685, 443.7, , , , , 
FFI16_RS27690, 1232.0, , , , , 
FFI16_RS27695, 299.0, , , , , 
FFI16_RS27700, 358.7, , , , , 
FFI16_RS27705, 1028.3, , , , , 
FFI16_RS27710, 422.0, , , , , 
FFI16_RS27715, 356.0, , , , , 
FFI16_RS27720, 529.3, , , , , 
FFI16_RS27725, 667.3, , , , , 
FFI16_RS27730, 559.3, , , , , 
FFI16_RS27735, 625.3, , , , , 
FFI16_RS27740, 947.3, , , , , 
FFI16_RS27745, 228.3, , , , , 
FFI16_RS27750, 362.3, , , , , 
FFI16_RS27755, 169.0, , , , , 
FFI16_RS27760, 413.0, , , , , 
FFI16_RS27765, 2235.3, , , , , 
FFI16_RS27770, 291.7, , , , , 
FFI16_RS27775, 323.7, , , , , 
FFI16_RS27780, 530.7, , , , , 
FFI16_RS27785, 1139.7, , , , , 
FFI16_RS27790, 662.0, , , , , 
FFI16_RS27795, 809.3, , , , , 
FFI16_RS27800, 555.0, , , , , 
FFI16_RS27805, 878.3, , , , , 
FFI16_RS27810, 930.0, , , , , 
FFI16_RS27815, 496.0, , , , , 
FFI16_RS27820, 458.7, , , , , 
FFI16_RS27825, 617.7, , , , , 
FFI16_RS27830, 1004.3, , 200:3:0.25:0.541667;700:3:0.105263:0.272727;400:3:0.121212:0.145455, , , 
FFI16_RS27835, 393.3, , , , , 
FFI16_RS27840, 1444.0, , , , , 
FFI16_RS27845, 421.0, , , , , 
FFI16_RS27850, 563.7, , , , , 
FFI16_RS27855, 550.0, , , , , 
FFI16_RS27860, 472.3, , , , , 
FFI16_RS27865, 290.7, , , , , 
FFI16_RS27870, 1143.3, , , , , 
FFI16_RS27875, 1512.3, , , , , 
FFI16_RS27880, 349.7, , , , , 
FFI16_RS27885, 608.3, , , , , 
FFI16_RS27890, 958.7, , , , , 
FFI16_RS27895, 571.0, , , , , 
FFI16_RS27900, 866.0, , , , , 
FFI16_RS27905, 1706.3, , 500:1:0.046875:0.125;500:1:0.046875:0.175;500:1:0.0483871:0.131579;400:1:0.0634921:0.209302;400:1:0.0634921:0.181818;400:3:0.0882353:0.183673, 400:3:0.0923077:0.170732, , 
FFI16_RS27910, 1289.3, , , , , 
FFI16_RS27915, 591.7, , , , , 
FFI16_RS27920, 622.7, , , , , 
FFI16_RS27925, 1871.0, , , , , 
FFI16_RS27930, 418.3, , , , , 
FFI16_RS27935, 566.7, , , , , 
FFI16_RS27940, 486.0, , , , , 
FFI16_RS27945, 525.3, , , , , 
FFI16_RS27950, 690.3, , , , , 
FFI16_RS27955, 624.3, , , , , 
FFI16_RS27960, 355.3, , , , , 
FFI16_RS27965, 1060.0, , , , , 
FFI16_RS27970, 1606.0, , , , , 
FFI16_RS27975, 1181.7, , , , , 
FFI16_RS27980, 737.7, , , , , 
FFI16_RS27985, 459.3, , , , , 
FFI16_RS27990, 1908.0, , 500:1:0:0.129032, , , 
FFI16_RS27995, 527.3, , , , , 
FFI16_RS28000, 1112.3, , , , , 
FFI16_RS28005, 832.0, , , , , 
FFI16_RS28010, 359.3, , , , , 
FFI16_RS28015, 856.7, , , , , 
FFI16_RS28020, 2056.7, , , , , 
FFI16_RS28025, 816.0, , , , , 
FFI16_RS28030, 442.7, , , , , 
FFI16_RS28035, 210.3, , , , , 
FFI16_RS28040, 531.7, , , , , 
FFI16_RS28045, 209.0, , , , , 
FFI16_RS28050, 244.3, , , , , 
FFI16_RS28055, 258.3, , , , , 
FFI16_RS28060, 457.0, , , , , 
FFI16_RS28065, 1042.3, , , 300:1:0.0348837:0.128205, , 
FFI16_RS28070, 884.0, , , , , 
FFI16_RS28075, 367.0, , , , , 
FFI16_RS28080, 915.7, , , , , 
FFI16_RS28085, 862.3, , , , , 
FFI16_RS28090, 1277.7, , , , , 
FFI16_RS28095, 921.0, , , , , 
FFI16_RS28100, 343.7, , , , , 
FFI16_RS28105, 971.3, , , , , 
FFI16_RS28110, 599.0, , , , , 
FFI16_RS28115, 310.7, , , , , 
FFI16_RS28120, 354.3, , , , , 
FFI16_RS28125, 775.3, , , , , 
FFI16_RS28130, 1375.3, , , , , 
FFI16_RS28135, 358.3, , , , , 
FFI16_RS28140, 386.3, , , , , 
FFI16_RS28145, 1125.3, , , , , 
FFI16_RS28150, 929.3, , , , , 
FFI16_RS28155, 1068.7, , , , , 
FFI16_RS28160, 860.3, , , , , 
FFI16_RS28165, 1134.3, , , , , 
FFI16_RS28170, 594.0, , , , , 
FFI16_RS28175, 549.0, , , , , 
FFI16_RS28180, 815.0, , , , , 
FFI16_RS28185, 882.3, , , , , 
FFI16_RS28190, 592.7, , , , , 
FFI16_RS28195, 592.0, , , , , 
FFI16_RS28200, 183.3, , , , , 
FFI16_RS28205, 576.3, , 300:3:0.142857:0.333333, 600:3:0.0930233:0.148148;500:3:0.108434:0.203704, , 
FFI16_RS28210, 1138.7, , , , , 
FFI16_RS28215, 692.3, , , , , 
FFI16_RS28220, 1090.3, , , , , 
FFI16_RS28225, 1113.7, , , , , 
FFI16_RS28230, 947.0, , , , , 
FFI16_RS28235, 241.0, , 400:3:0.190476:0.190476;600:3:0.0952381:0.185185;700:3:0.115385:0.192308, 400:3:0.133333:0.166667;500:1:0.0487805:0.146341, , 
FFI16_RS28240, 795.3, , , , , 
FFI16_RS28245, 944.0, , , , , 
FFI16_RS28250, 698.0, , , , , 
FFI16_RS28255, 654.7, , , , , 
FFI16_RS28260, 588.3, , , , , 
FFI16_RS28270, 827.0, , , , , 
FFI16_RS28275, 345.0, , , , , 
FFI16_RS28280, 688.0, , , , , 
FFI16_RS28285, 1836.7, , , , , 
FFI16_RS28290, 914.0, , , , , 
FFI16_RS28295, 686.0, , , , , 
FFI16_RS28300, 893.7, , , , , 
FFI16_RS28305, 313.7, , , , , 
FFI16_RS28310, 371.3, , , , , 
FFI16_RS28315, 529.3, , , , , 
FFI16_RS28320, 718.7, , , , , 
FFI16_RS28325, 656.7, , , , , 
FFI16_RS28330, 512.3, , , , , 
FFI16_RS28335, 365.3, , , , , 
FFI16_RS28340, 466.0, , , , , 
FFI16_RS28345, 363.7, , , , , 
FFI16_RS28350, 1035.0, , 500:1:0.0153846:0.121951, , , 
FFI16_RS28360, 1174.0, , , , , 
FFI16_RS28365, 526.0, , , , , 
FFI16_RS28370, 809.7, , , , , 
FFI16_RS28375, 795.0, , , 500:3:0.25:0.25, , 
FFI16_RS28380, 1535.7, , , , , 
FFI16_RS28385, 613.0, , , , , 
FFI16_RS28390, 1184.0, , , , , 
FFI16_RS28395, 342.7, , , , , 
FFI16_RS28400, 935.0, , , , , 
FFI16_RS28405, 354.7, , , , , 
FFI16_RS28410, 593.7, , , , , 
FFI16_RS28415, 413.7, , , , , 
FFI16_RS28420, 1740.0, , , , , 
FFI16_RS28425, 656.7, , , , , 
FFI16_RS28430, 721.7, , , , , 
FFI16_RS28435, 703.7, , , , , 
FFI16_RS28440, 423.0, , , , , 
FFI16_RS28445, 1725.7, , , , , 
FFI16_RS28450, 661.7, , , 600:3:0.228571:0.228571, , 
FFI16_RS28455, 901.3, , , , , 
FFI16_RS28460, 1276.7, , 500:1:0.0465116:0.122449;500:1:0.0465116:0.2;400:1:0.0714286:0.2;500:1:0.075:0.2;400:1:0.025:0.173913;400:1:0.05:0.183673;400:1:0.0714286:0.1875;400:1:0.105263:0.181818, , , 
FFI16_RS28465, 817.0, , , , , 
FFI16_RS28470, 958.0, , , , , 
FFI16_RS28475, 439.7, , , , , 
FFI16_RS28480, 555.7, , , , , 
FFI16_RS28485, 533.7, , , , , 
FFI16_RS28490, 531.7, , , , , 
FFI16_RS28495, 506.7, , , , , 
FFI16_RS28500, 1035.3, , , , , 
FFI16_RS28505, 1102.3, , , , , 
FFI16_RS28510, 392.0, , , , , 
FFI16_RS28515, 1172.7, , , , , 
FFI16_RS28520, 929.3, , , , , 
FFI16_RS28525, 504.0, , , 300:3:0.0671642:0.166667, , 
FFI16_RS28530, 711.7, , , , , 
FFI16_RS28535, 1973.3, , 500:1:0.046875:0.128205;500:1:0.0983607:0.170732, 400:1:0.046875:0.12;500:1:0.0327869:0.12766;400:1:0.0327869:0.130435, , 
FFI16_RS28540, 1469.0, , , , , 
FFI16_RS28545, 1003.7, , 500:1:0.0517241:0.16;400:1:0.0517241:0.2;500:1:0.0526316:0.125;400:3:0.0909091:0.163265;500:1:0.0363636:0.145833, , , 
FFI16_RS28550, 1008.0, , , , , 
FFI16_RS28555, 765.7, , , , , 
FFI16_RS28560, 631.0, , , , , 
FFI16_RS28565, 288.0, , , , , 
FFI16_RS28570, 465.7, , , , , 
FFI16_RS28575, 1293.7, , 400:3:0.16:0.210526;400:3:0.304348:0.304348, , , 
FFI16_RS28580, 438.7, , , , , 
FFI16_RS28585, 1185.3, , , , , 
FFI16_RS28590, 560.3, , , , , 
FFI16_RS28595, 676.0, , , 500:1:0.0441176:0.163265, , 
FFI16_RS28600, 814.3, , , , , 
FFI16_RS28605, 459.3, 500:3:0.161765:0.205882;500:3:0.149254:0.149254, 400:3:0.127273:0.147541;400:3:0.16:0.16;400:1:0.0634921:0.148148;400:3:0.0769231:0.130435, 400:3:0.0833333:0.181818;300:3:0.109589:0.26087;400:3:0.0958904:0.26087;400:3:0.0958904:0.173913;800:3:0.121622:0.166667;500:3:0.0810811:0.148936;400:1:0.0547945:0.166667, , 
FFI16_RS28610, 1112.0, , , , , 
FFI16_RS28615, 1114.3, , , , , 
FFI16_RS28620, 1140.7, , , , , 
FFI16_RS28625, 491.7, , , , , 
FFI16_RS28630, 762.7, , , , , 
FFI16_RS28635, 760.3, , , 500:1:0.046875:0.24, , 
FFI16_RS28640, 618.3, , , , , 
FFI16_RS28645, 276.3, , , , , 
FFI16_RS28650, 214.3, , , , , 
FFI16_RS28655, 662.7, , , , , 
FFI16_RS28660, 564.0, , , , , 
FFI16_RS28665, 270.7, , , , , 
FFI16_RS28670, 896.0, , , , , 
FFI16_RS28675, 445.7, , , , , 
FFI16_RS28680, 354.7, , , , , 
FFI16_RS28685, 466.7, , , , , 
FFI16_RS28690, 950.7, , , , , 
FFI16_RS28695, 485.0, , , , , 
FFI16_RS28700, 649.3, , , , , 
FFI16_RS28705, 569.7, , , , , 
FFI16_RS28710, 767.7, , , , , 
FFI16_RS28715, 584.7, , , , , 
FFI16_RS28720, 429.3, , , , , 
FFI16_RS28725, 955.3, , , , , 
FFI16_RS28730, 777.0, , , , , 
FFI16_RS28735, 464.3, , , , , 
FFI16_RS28740, 326.7, , , , , 
FFI16_RS28745, 488.7, , , , , 
FFI16_RS28750, 749.3, , , , , 
FFI16_RS28755, 813.0, , , , , 
FFI16_RS28760, 415.7, , , , , 
FFI16_RS28765, 326.7, , , , , 
FFI16_RS28770, 408.0, , , , , 
FFI16_RS28775, 1537.7, , , , , 
FFI16_RS28780, 4480.7, , , , , 
FFI16_RS28785, 332.3, , , , , 
FFI16_RS28790, 277.3, , , , , 
FFI16_RS28795, 592.3, , , , , 
FFI16_RS28800, 301.7, , , , , 
FFI16_RS28805, 1369.7, 500:1:0.0232558:0.0769231, 700:1:0.0625:0.137255;700:3:0.0869565:0.142857, , , 
FFI16_RS28810, 617.7, , , , , 
FFI16_RS28815, 225.7, , , , , 
FFI16_RS28820, 627.0, , , , , 
FFI16_RS28825, 578.3, , , , , 
FFI16_RS28830, 432.3, , , , , 
FFI16_RS28835, 665.7, , , , , 
FFI16_RS28840, 370.0, , , , , 
FFI16_RS28845, 561.7, , , , , 
FFI16_RS28850, 736.3, , , , , 
FFI16_RS28855, 416.0, , , , , 
FFI16_RS28860, 534.0, , , , , 
FFI16_RS28865, 535.7, , , , , 
FFI16_RS28870, 780.3, , , , , 
FFI16_RS28875, 944.0, , , , , 
FFI16_RS28880, 728.7, , , , , 
FFI16_RS28885, 634.7, , , , , 
FFI16_RS28890, 1156.7, , , , , 
FFI16_RS28895, 514.0, , , , , 
FFI16_RS28900, 491.3, , , , , 
FFI16_RS28905, 773.3, , , , , 
FFI16_RS28910, 326.0, , , , , 
FFI16_RS28915, 1492.7, , , , , 
FFI16_RS28920, 698.7, , , , , 
FFI16_RS28925, 735.3, , , , , 
FFI16_RS28930, 1084.3, , 500:3:0.21875:0.21875;800:3:0.135135:0.135135;400:1:0.027027:0.15, , , 
FFI16_RS28935, 411.7, , , , , 
FFI16_RS28940, 1541.3, , , , , 
FFI16_RS28945, 745.3, , , , , 
FFI16_RS28950, 1478.3, , , , , 
FFI16_RS28955, 1085.7, , , 300:3:0.157895:0.194444, , 
FFI16_RS28960, 382.7, , , , , 
FFI16_RS28965, 982.0, , , , , 
FFI16_RS28970, 377.0, , , , , 
FFI16_RS28975, 372.3, , , , , 
FFI16_RS28980, 1339.3, , , , , 
FFI16_RS28985, 155.0, , , , , 
FFI16_RS28990, 898.3, , , , , 
FFI16_RS28995, 845.0, , , , , 
FFI16_RS29000, 1626.0, , , , , 
FFI16_RS29005, 899.3, , 500:1:0.0789474:0.190476;500:1:0.0238095:0.166667;700:3:0.0638298:0.15;500:1:0.0222222:0.157895;800:3:0.106383:0.130435;400:3:0.108696:0.186441, , , 
FFI16_RS29010, 885.0, , , , , 
FFI16_RS29015, 205.0, , , , , 
FFI16_RS29020, 323.3, , , , , 
FFI16_RS29025, 920.0, , , , , 
FFI16_RS29030, 368.3, , , , , 
FFI16_RS29035, 743.0, , , , , 
FFI16_RS29040, 783.7, , , , , 
FFI16_RS29045, 244.0, , 600:3:0.111111:0.142857;700:1:0.0545455:0.125, , , 
FFI16_RS29050, 211.7, , , , , 
FFI16_RS29055, 408.3, , , , , 
FFI16_RS29060, 593.7, , , , , 
FFI16_RS29065, 1711.0, , , , , 
FFI16_RS29070, 430.7, , , , , 
FFI16_RS29075, 247.7, , , , , 
FFI16_RS29080, 446.0, , , , , 
FFI16_RS29085, 658.7, , , , , 
FFI16_RS29090, 1743.3, , , , , 
FFI16_RS29095, 973.3, , , , , 
FFI16_RS29100, 1113.0, , , , , 
FFI16_RS29105, 1132.0, , , , , 
FFI16_RS29110, 779.0, , , , , 
FFI16_RS29115, 970.7, , , , , 
FFI16_RS29120, 1164.0, , , 600:1:0.0491803:0.142857, , 
FFI16_RS29125, 1363.0, , , , , 
FFI16_RS29130, 1214.3, , , , , 
FFI16_RS29135, 544.7, , , , , 
FFI16_RS29140, 1602.0, , , , , 
FFI16_RS29145, 891.7, , , , , 
FFI16_RS29150, 737.3, , , , , 
FFI16_RS29155, 813.7, 500:3:0.134615:0.148148, 400:3:0.0967742:0.212121;400:3:0.0833333:0.222222;400:3:0.0714286:0.178082;400:1:0.0714286:0.195122, 400:3:0.145833:0.153846;400:3:0.0740741:0.136364, , 
FFI16_RS29160, 1150.0, , , , , 
FFI16_RS29165, 937.7, , , , , 
FFI16_RS29170, 294.0, , , , , 
FFI16_RS29175, 885.0, , , , , 
FFI16_RS29180, 465.3, , , , , 
FFI16_RS29185, 830.7, , , , , 
FFI16_RS29190, 744.7, , , , , 
FFI16_RS29195, 808.3, , , , , 
FFI16_RS29200, 808.0, , , 400:3:0.0869565:0.157895, , 
FFI16_RS29205, 976.7, , , , , 
FFI16_RS29210, 356.0, , , , , 
FFI16_RS29215, 398.7, , , , , 
FFI16_RS29220, 861.3, , , , , 
FFI16_RS29225, 482.0, , , , , 
FFI16_RS29230, 1607.0, , 800:3:0.142857:0.142857;700:3:0.162791:0.162791, , , 
FFI16_RS29235, 1569.3, , , , , 
FFI16_RS29240, 916.3, , , , , 
FFI16_RS29245, 580.0, , , , , 
FFI16_RS29250, 1059.0, , , , , 
FFI16_RS29260, 952.3, , , , , 
FFI16_RS29270, 257.3, , , , , 
FFI16_RS29275, 872.0, , , , , 
FFI16_RS29280, 539.7, , , , , 
FFI16_RS29285, 117.0, , , , , 
FFI16_RS29290, 1038.7, , , , , 
FFI16_RS29295, 976.3, , , , , 
FFI16_RS29300, 254.0, , , , , 
FFI16_RS29305, 2281.7, , , , , 
FFI16_RS29310, 581.0, , 400:3:0.214286:0.214286;700:3:0.307692:0.307692, , , 
FFI16_RS29315, 669.7, , , , , 
FFI16_RS29320, 1006.3, , , , , 
FFI16_RS29325, 292.0, , , , , 
FFI16_RS29330, 508.0, , 500:1:0.0909091:0.15, , , 
FFI16_RS29335, 517.3, , , , , 
FFI16_RS29340, 483.0, , , , , 
FFI16_RS29345, 527.3, , , , , 
FFI16_RS29350, 472.7, , , , , 
FFI16_RS29355, 308.3, , , , , 
FFI16_RS29365, 763.3, , , , , 
FFI16_RS29370, 479.7, , , , , 
FFI16_RS29375, 514.3, , , , , 
FFI16_RS29380, 1085.3, , , , , 
FFI16_RS29385, 1077.0, , , , , 
FFI16_RS29390, 152.3, , , , , 
FFI16_RS29395, 436.3, , , , , 
FFI16_RS29400, 133.7, , , , , 
FFI16_RS29405, 888.0, , , , , 
FFI16_RS29410, 1903.3, , , , , 
FFI16_RS29415, 720.3, , , , , 
FFI16_RS29420, 485.0, , , , , 
FFI16_RS29425, 536.3, , , , , 
FFI16_RS29430, 1568.0, , , , , 
FFI16_RS29435, 446.0, , , , , 
FFI16_RS29440, 391.0, , , , , 
FFI16_RS29445, 406.7, , , , , 
FFI16_RS29450, 1736.7, , 500:1:0.031746:0.145455, 400:3:0.0882353:0.147059, , 
FFI16_RS29455, 485.3, , , , , 
FFI16_RS29460, 777.7, , , , , 
FFI16_RS29465, 836.0, , , , , 
FFI16_RS29470, 1463.0, , , , , 
FFI16_RS29475, 629.3, , , , , 
FFI16_RS29480, 643.3, , , , , 
FFI16_RS29485, 814.7, , , , , 
FFI16_RS29490, 984.3, , 400:1:0.0273973:0.166667, 400:3:0.0729167:0.169811, , 
FFI16_RS29495, 541.3, , , , , 
FFI16_RS29500, 601.0, , , , , 
FFI16_RS29505, 498.0, , , , , 
FFI16_RS29510, 318.0, , , , , 
FFI16_RS29515, 1487.7, , , , , 
FFI16_RS29520, 1081.0, , , , , 
FFI16_RS29525, 1457.3, , , , , 
FFI16_RS29530, 1458.0, , 500:1:0:0.125;500:1:0:0.208333;500:1:0.0909091:0.296296;500:1:0.105263:0.178571, , , 
FFI16_RS29535, 783.0, , , , , 
FFI16_RS29540, 1051.3, , , , , 
FFI16_RS29545, 219.0, , , , , 
FFI16_RS29550, 867.3, , , , , 
FFI16_RS29555, 187.7, , , , , 
FFI16_RS29560, 562.0, , , , , 
FFI16_RS29565, 747.7, , , , , 
FFI16_RS29570, 158.7, , , , , 
FFI16_RS29575, 1836.7, , , , , 
FFI16_RS29580, 602.7, , , , , 
FFI16_RS29585, 1361.7, , , , , 
FFI16_RS29590, 422.3, , , , , 
FFI16_RS29595, 92.0, , , , , 
FFI16_RS29600, 2938.0, , 400:3:0.214286:0.214286;400:3:0.137931:0.16;400:1:0.0882353:0.210526;400:3:0.14:0.177778, 500:1:0.0166667:0.160714;300:1:0.0307692:0.142857, , 
FFI16_RS29605, 1471.3, , 400:3:0.104167:0.315217, , , 
FFI16_RS29610, 1579.0, , , , , 
FFI16_RS29615, 268.7, , , , , 
FFI16_RS29620, 883.3, , , , , 
FFI16_RS29625, 509.7, , , , , 
FFI16_RS29630, 269.3, , , , , 
FFI16_RS29635, 388.3, , , , , 
FFI16_RS29640, 999.3, , , , , 
FFI16_RS29645, 1173.0, , , , , 
FFI16_RS29650, 1050.0, , 600:3:0.137255:0.174603, , , 
FFI16_RS29655, 1541.3, , , , , 
FFI16_RS29660, 255.3, , , , , 
FFI16_RS29665, 633.3, , , , , 
FFI16_RS29670, 381.7, , , , , 
FFI16_RS29675, 610.7, , , , , 
FFI16_RS29680, 754.7, , , , , 
FFI16_RS29685, 1010.0, , , , , 
FFI16_RS29690, 2171.7, , , , , 
FFI16_RS29695, 825.0, , , , , 
FFI16_RS29700, 508.7, , , , , 
FFI16_RS29705, 575.7, , , , , 
FFI16_RS29710, 820.3, , , , , 
FFI16_RS29715, 936.0, , , , , 
FFI16_RS29720, 593.7, , , , , 
FFI16_RS29725, 615.7, , , , , 
FFI16_RS29730, 1188.7, , , , , 
FFI16_RS29735, 1509.0, , , , , 
FFI16_RS29740, 551.3, , , , , 
FFI16_RS29745, 811.0, , , , , 
FFI16_RS29750, 628.7, , , , , 
FFI16_RS29755, 127.7, , 700:3:0.136364:0.291667, 800:3:0.142857:0.142857, , 
