Identifier, Size, 0F1, 0F2, 0F3, 0F4, 0F5
FFJ24_RS22405, 920.3, , , , , 
FFJ24_RS22410, 285.0, , , , , 
FFJ24_RS22415, 910.7, , , , , 
FFJ24_RS22420, 621.0, , , , , 
FFJ24_RS22425, 779.0, , , , , 
FFJ24_RS22430, 611.7, , , , , 
FFJ24_RS22435, 1017.0, , , , , 
FFJ24_RS22440, 564.7, , , , , 
FFJ24_RS22445, 690.0, , , , , 
FFJ24_RS22450, 835.3, , , , , 
FFJ24_RS22455, 751.0, , , , , 
FFJ24_RS22460, 541.7, , , , , 
FFJ24_RS22465, 289.3, , , , , 
FFJ24_RS22470, 312.0, , , , , 
FFJ24_RS22475, 191.7, , , , , 
FFJ24_RS22480, 308.0, , , , , 
FFJ24_RS22485, 420.0, , , , , 
FFJ24_RS22490, 1020.7, , , , , 
FFJ24_RS22495, 767.0, , , , , 
FFJ24_RS22500, 1044.3, , , , , 
FFJ24_RS22505, 1217.0, , , , , 
FFJ24_RS22510, 300.7, , , , , 
FFJ24_RS22515, 418.3, , , , , 
FFJ24_RS22520, 366.0, , , , , 
FFJ24_RS22525, 522.7, , , , , 
FFJ24_RS22530, 804.0, , , , , 
FFJ24_RS22535, 4654.7, , , , , 
FFJ24_RS22540, 1361.0, , , , , 
FFJ24_RS22545, 324.3, , , , , 
FFJ24_RS22550, 714.3, , , , 300:1:0:0.153846, 
FFJ24_RS22555, 1097.7, , , , , 
FFJ24_RS22560, 584.7, , , , , 
FFJ24_RS22565, 324.3, , , , , 
FFJ24_RS22570, 468.0, , , , , 
FFJ24_RS22575, 994.7, , , , , 
FFJ24_RS22580, 286.3, , , , , 
FFJ24_RS22585, 1531.0, , 200:2:1:1, , , 
FFJ24_RS22590, 658.3, , , , , 
FFJ24_RS22595, 769.3, , , , , 
FFJ24_RS22600, 586.3, , , , , 
FFJ24_RS22605, 331.3, , , , , 
FFJ24_RS22610, 515.0, , , , , 
FFJ24_RS22615, 787.3, , , , , 
FFJ24_RS22620, 3040.0, , 400:1:0.0555556:0.258621;400:3:0.0827586:0.254237;300:1:0.0636943:0.242424;400:3:0.0789474:0.242424;400:1:0.034965:0.164179;300:3:0.0979021:0.222222;300:1:0.0604027:0.2, , 300:3:0.0851064:0.204545, 500:1:0.0705882:0.263158;600:1:0.0235294:0.126582;600:1:0.0705882:0.151899;500:1:0.0618557:0.217391
FFJ24_RS22625, 821.0, , , , , 
FFJ24_RS22630, 1321.7, , , , , 
FFJ24_RS22635, 848.3, , , , , 
FFJ24_RS22640, 1003.0, , , , , 
FFJ24_RS22645, 1612.7, , , , , 
FFJ24_RS22650, 994.7, , , , , 
FFJ24_RS22655, 2464.7, , , , , 
FFJ24_RS22660, 1011.7, , , , , 
FFJ24_RS22665, 682.7, , , , , 
FFJ24_RS22670, 2484.7, 300:3:0.909091:1, , , , 
FFJ24_RS22675, 1254.0, , , , , 
FFJ24_RS22680, 602.3, , , , , 
FFJ24_RS22685, 573.3, , 700:3:0.125:0.125, , 700:3:0.16:0.16, 
FFJ24_RS22690, 271.0, , , , , 
FFJ24_RS22695, 1420.7, , , , , 
FFJ24_RS22700, 1088.3, , , , , 
FFJ24_RS22705, 1872.3, , , , , 
FFJ24_RS22710, 2170.3, , , , , 
FFJ24_RS22715, 306.7, , , , , 
FFJ24_RS22720, 892.3, , , , , 
FFJ24_RS22725, 612.0, , , , , 
FFJ24_RS22730, 1776.3, , 200:1:0.0684932:0.285714, , 300:1:0.0454545:0.190476;200:1:0.0909091:0.238095;200:1:0.0769231:0.3;300:3:0.12:0.28, 
FFJ24_RS22735, 653.0, , , , , 
FFJ24_RS22740, 948.7, , , , , 
FFJ24_RS22745, 175.0, , , , , 
FFJ24_RS22750, 2113.3, , , , , 
FFJ24_RS22755, 532.0, , , , , 
FFJ24_RS22760, 477.7, , , , , 
FFJ24_RS22765, 1546.7, , , , , 
FFJ24_RS22770, 178.0, , , , , 
FFJ24_RS22775, 520.3, , , , , 
FFJ24_RS22780, 694.7, , , , , 
FFJ24_RS22785, 923.0, , , , , 
FFJ24_RS22790, 815.0, , , , , 
FFJ24_RS22795, 763.7, , , , , 
FFJ24_RS22800, 1500.0, , , , , 
FFJ24_RS22805, 443.3, , , , , 
FFJ24_RS22810, 491.7, , , , , 
FFJ24_RS22815, 421.7, , , , , 
FFJ24_RS22820, 790.0, , , , , 
FFJ24_RS22825, 1915.3, , , , , 
FFJ24_RS22830, 1976.3, , 100:3:0.132184:0.262295, , , 
FFJ24_RS22835, 414.3, , , , , 
FFJ24_RS22840, 1119.3, , , , , 
FFJ24_RS22845, 557.0, , , , , 
FFJ24_RS22850, 413.7, , , , , 
FFJ24_RS22855, 411.7, , , , , 
FFJ24_RS22860, 1586.7, , , , , 
FFJ24_RS22865, 1492.7, , , , , 
FFJ24_RS22870, 918.0, , , , , 
FFJ24_RS22875, 605.0, , , , , 
FFJ24_RS22880, 827.3, , , , , 
FFJ24_RS22885, 404.0, , , , , 
FFJ24_RS22890, 2393.7, , , , , 
FFJ24_RS22895, 697.7, , , , , 
FFJ24_RS22900, 413.0, , , , , 
FFJ24_RS22905, 414.0, , 300:2:0.936585:0.936585, , , 
FFJ24_RS22910, 655.0, , , , , 
FFJ24_RS22915, 675.3, , , , , 
FFJ24_RS22920, 1457.3, , , , , 
FFJ24_RS22925, 1050.3, , , , , 
FFJ24_RS22930, 3721.0, , , , , 
FFJ24_RS22935, 489.3, , , , , 
FFJ24_RS22940, 794.7, , , , , 
FFJ24_RS22945, 1199.3, 700:2:0.945652:0.988095;300:2:0.992908:0.992908, , , , 
FFJ24_RS22950, 1581.3, , , , , 
FFJ24_RS22955, 2047.3, , , , , 
FFJ24_RS22960, 816.0, , , , , 
FFJ24_RS22965, 506.7, , , , , 
FFJ24_RS22970, 202.7, , , , , 
FFJ24_RS22975, 740.0, , , , , 
FFJ24_RS22980, 381.7, , , , , 
FFJ24_RS22985, 438.3, , , , , 
FFJ24_RS22990, 523.0, , , , , 
FFJ24_RS22995, 1082.0, , , , , 
FFJ24_RS23000, 808.3, , , , , 
FFJ24_RS23005, 379.0, , , , , 
FFJ24_RS23010, 1419.7, , , , 600:1:0:0.130435, 300:1:0.0283688:0.114286
FFJ24_RS23015, 587.0, , , , , 
FFJ24_RS23020, 1193.0, , , , , 
FFJ24_RS23025, 685.3, 300:1:0:0.136364, , , , 
FFJ24_RS23030, 1054.3, , , , , 
FFJ24_RS23035, 404.7, , , , , 
FFJ24_RS23040, 1014.7, , , , , 
FFJ24_RS23045, 1220.3, , , , , 
FFJ24_RS23050, 549.0, , , , , 
FFJ24_RS23055, 618.7, , , , , 
FFJ24_RS23060, 384.0, , , , , 
FFJ24_RS23065, 812.0, , , , , 
FFJ24_RS23070, 665.0, , , , , 
FFJ24_RS23075, 723.0, , , , , 
FFJ24_RS23080, 872.7, , , , , 
FFJ24_RS23085, 674.0, , , , , 
FFJ24_RS23090, 319.7, , , , , 
FFJ24_RS23095, 638.3, , , , , 
FFJ24_RS23100, 761.3, , , , , 
FFJ24_RS23105, 408.0, , , , , 
FFJ24_RS23110, 786.0, , , , , 
FFJ24_RS23115, 937.7, , , , , 
FFJ24_RS23120, 1913.0, , , , , 
FFJ24_RS23125, 366.0, , , , , 
FFJ24_RS23130, 471.7, , , , , 
FFJ24_RS23135, 497.7, , , , , 
FFJ24_RS23140, 376.7, , , , , 
FFJ24_RS23145, 936.7, , , , , 
FFJ24_RS23150, 2080.0, , , , , 
FFJ24_RS23155, 1425.0, , , , , 
FFJ24_RS23160, 669.0, , , , , 
FFJ24_RS23165, 1421.7, , , , , 
FFJ24_RS23170, 339.3, , , , , 
FFJ24_RS23175, 606.0, , , , , 
FFJ24_RS23180, 1212.3, , , , , 
FFJ24_RS23185, 878.0, , , , , 
FFJ24_RS23190, 278.7, , , , , 
FFJ24_RS23195, 348.7, , , , , 
FFJ24_RS23200, 335.7, , , , , 
FFJ24_RS23205, 1481.0, , , , , 
FFJ24_RS23210, 297.0, , , , , 
FFJ24_RS23215, 174.3, , , , , 
FFJ24_RS23220, 481.3, , , , , 
FFJ24_RS23225, 278.7, , , , , 
FFJ24_RS23230, 475.0, , , , , 
FFJ24_RS23235, 426.7, , , , , 
FFJ24_RS23240, 2018.0, , , , , 
FFJ24_RS23245, 698.3, , , , , 
FFJ24_RS23250, 778.7, , , , , 
FFJ24_RS23255, 1085.3, , , , , 
FFJ24_RS23260, 409.3, , , , , 
FFJ24_RS23265, 991.7, , , , , 
FFJ24_RS23270, 1027.7, , , , , 
FFJ24_RS23275, 1018.3, , , , , 
FFJ24_RS23280, 751.7, , , , , 
FFJ24_RS23285, 1033.7, 300:1:0:0.4375;300:2:1:1, , , , 
FFJ24_RS23290, 1084.7, , , , , 
FFJ24_RS23295, 810.7, , , , 800:3:0.115385:0.115385, 
FFJ24_RS23300, 931.7, , , , , 
FFJ24_RS23305, 440.0, , , , , 
FFJ24_RS23310, 1172.0, , , , , 
FFJ24_RS23315, 1321.7, , 400:3:0.886179:0.886179, , , 
FFJ24_RS23320, 691.7, , , , , 
FFJ24_RS23325, 340.0, , , , , 
FFJ24_RS23330, 916.3, , , , , 
FFJ24_RS23335, 399.0, , , , , 
FFJ24_RS23340, 1126.3, , , , , 
FFJ24_RS23345, 760.7, , , , , 
FFJ24_RS23350, 716.3, , , , , 
FFJ24_RS23355, 376.3, , , , , 
FFJ24_RS23360, 764.3, , , , , 
FFJ24_RS23365, 994.0, 300:1:0.00840336:0.138889, , , , 
FFJ24_RS23370, 278.7, , , , , 
FFJ24_RS23375, 335.0, , , , , 
FFJ24_RS23380, 465.0, , , , , 
FFJ24_RS23385, 988.0, , , , , 
FFJ24_RS23390, 2461.3, , 300:3:0.914573:0.914573, , , 
FFJ24_RS23395, 1090.3, , , , , 
FFJ24_RS23400, 310.7, , , , , 
FFJ24_RS23405, 1113.3, , , , , 
FFJ24_RS23410, 1219.3, , , , , 
FFJ24_RS23415, 1235.7, , , , , 
FFJ24_RS23420, 954.0, , , , , 
FFJ24_RS23425, 911.3, , , , , 
FFJ24_RS23430, 975.3, , , , , 
FFJ24_RS23435, 959.7, , , , , 
FFJ24_RS23440, 653.0, , , , , 
FFJ24_RS23445, 943.0, , , , , 
FFJ24_RS23450, 1526.7, , , , , 
FFJ24_RS23455, 894.0, , , , , 
FFJ24_RS23460, 758.7, , , , , 
FFJ24_RS23465, 700.0, , , , , 
FFJ24_RS23470, 1126.3, , , , , 
FFJ24_RS23475, 1103.3, , , , , 
FFJ24_RS23480, 394.7, , , , , 
FFJ24_RS23485, 448.3, , 600:1:0.0291262:0.142857, , , 
FFJ24_RS23490, 1643.7, , , , , 
FFJ24_RS23495, 2583.7, , , , , 
FFJ24_RS23500, 1514.7, , , , , 
FFJ24_RS23505, 1097.7, , , , , 
FFJ24_RS23510, 189.3, , , , , 
FFJ24_RS23515, 1465.0, , , , , 
FFJ24_RS23520, 2591.7, 300:1:0.039604:0.15, 600:1:0.0126582:0.297872, , , 
FFJ24_RS23525, 1208.7, , , , , 
FFJ24_RS23530, 1020.7, , , , , 
FFJ24_RS23535, 2438.0, , , , , 
FFJ24_RS23540, 351.3, , , , , 
FFJ24_RS23545, 1218.3, , , , , 
FFJ24_RS23550, 540.3, , , , , 
FFJ24_RS23555, 714.0, , , , , 
FFJ24_RS23560, 1031.7, , , , , 
FFJ24_RS23565, 397.0, , , , , 
FFJ24_RS23570, 501.3, , , , , 
FFJ24_RS23575, 545.7, , , , , 
FFJ24_RS23580, 625.7, , , , , 
FFJ24_RS23585, 328.0, , , , , 
FFJ24_RS23590, 731.7, , 200:3:0.0854701:0.25;200:3:0.174312:0.272727, , 200:1:0.0571429:0.225806;200:1:0.121212:0.366667;100:1:0:0.258065;100:3:0.111111:0.421053;300:3:0.125:0.285714;300:1:0.0357143:0.25;700:1:0.0606061:0.190476;500:1:0:0.142857;300:1:0.0294118:0.130435, 
FFJ24_RS23595, 775.3, , , , , 
FFJ24_RS23600, 388.3, , , , , 
FFJ24_RS23605, 292.3, , , , , 
FFJ24_RS23610, 774.0, , , , , 
FFJ24_RS23615, 1054.0, , , , , 
FFJ24_RS23620, 1228.0, , , , , 
FFJ24_RS23625, 511.3, , , , , 
FFJ24_RS23630, 676.3, , , , , 
FFJ24_RS23635, 347.7, , , , , 
FFJ24_RS23640, 2405.0, , , , , 
FFJ24_RS23645, 886.3, , , , , 
FFJ24_RS23650, 2809.3, , , , , 
FFJ24_RS23655, 1097.7, , , , , 300:1:0.0729927:0.213333;500:1:0.0606061:0.243243
FFJ24_RS23660, 2502.0, , , , , 
FFJ24_RS23665, 1009.7, , , , , 
FFJ24_RS23670, 728.3, , , , , 
FFJ24_RS23675, 1299.3, , , , , 
FFJ24_RS23680, 387.3, , , , , 
FFJ24_RS23685, 506.0, , , , , 
FFJ24_RS23690, 251.3, , , , , 
FFJ24_RS23700, 631.0, , , , , 
FFJ24_RS23705, 1566.7, , , , , 
FFJ24_RS23710, 693.7, , , , , 
FFJ24_RS23715, 509.3, 800:3:0.0769231:0.115385, 300:3:0.128079:0.191176;200:1:0.0746269:0.191176;300:3:0.0959596:0.181818, , 100:3:0.123077:0.280899;200:1:0.0555556:0.228261;500:1:0.057971:0.170213;200:1:0:0.202128, 
FFJ24_RS23720, 1569.3, , 200:2:1:1, , , 
FFJ24_RS23725, 403.3, , , , , 
FFJ24_RS23730, 505.7, , , , , 
FFJ24_RS23735, 724.0, , , , , 
FFJ24_RS23740, 462.0, , , , 600:1:0.0625:0.166667, 
FFJ24_RS23745, 286.7, , , , , 
FFJ24_RS23750, 626.7, , , , , 
FFJ24_RS23755, 805.7, , , , , 
FFJ24_RS23760, 867.7, , , , , 
FFJ24_RS23765, 650.0, , , , , 
FFJ24_RS23770, 635.0, , , , , 
FFJ24_RS23775, 479.3, , , , , 
FFJ24_RS23780, 536.0, , , , , 
FFJ24_RS23785, 2053.7, , , , , 
FFJ24_RS23790, 830.7, , , , , 
FFJ24_RS23795, 377.0, , , , , 
FFJ24_RS23800, 471.0, , , , , 
FFJ24_RS23805, 1595.7, , , , , 
FFJ24_RS23810, 470.7, , , , , 
FFJ24_RS23815, 403.0, , , , , 
FFJ24_RS23820, 763.7, , , , , 
FFJ24_RS23825, 583.0, , , , , 
FFJ24_RS23830, 924.7, , , , , 
FFJ24_RS23835, 801.3, , , , , 
FFJ24_RS23840, 869.3, , , , , 
FFJ24_RS23845, 341.7, , , , , 
FFJ24_RS23855, 411.3, , , , , 
FFJ24_RS23860, 263.0, , , , , 
FFJ24_RS23865, 735.0, , , , , 
FFJ24_RS23870, 741.0, , , , , 
FFJ24_RS23875, 262.7, , , , , 
FFJ24_RS23880, 616.7, , , , , 
FFJ24_RS23885, 711.7, , , , , 
FFJ24_RS23890, 768.7, , , , , 
FFJ24_RS23895, 866.0, , , , , 
FFJ24_RS23900, 1117.7, , , , , 
FFJ24_RS23905, 723.7, , , , , 
FFJ24_RS23910, 1257.7, , 500:3:0.921429:0.921429, , , 
FFJ24_RS23915, 2977.7, , , , , 
FFJ24_RS23920, 974.7, 300:1:0.043956:0.125;300:1:0.0574713:0.125, , , , 
FFJ24_RS23925, 569.0, , , , , 
FFJ24_RS23930, 762.0, , , , , 
FFJ24_RS23935, 982.0, , , , , 
FFJ24_RS23940, 719.7, , 300:3:0.0769231:0.185185;300:3:0.138462:0.238095;300:3:0.112069:0.213333, , , 300:3:0.149425:0.162791;500:3:0.0864198:0.28169;300:3:0.1375:0.32
FFJ24_RS23945, 920.3, , , , , 
FFJ24_RS23950, 1567.7, , , , , 
FFJ24_RS23955, 147.0, , , , , 
FFJ24_RS23960, 177.0, , , , , 
FFJ24_RS23965, 1030.3, , , , , 
FFJ24_RS23970, 1794.7, , , , 600:1:0.0149254:0.121212, 
FFJ24_RS23975, 150.0, , , , 600:1:0:0.135135, 
FFJ24_RS23980, 177.0, , , , , 
FFJ24_RS23985, 726.7, , , , , 
FFJ24_RS23990, 1126.3, , , , , 
FFJ24_RS23995, 514.7, , , , 600:1:0.0571429:0.115385, 
FFJ24_RS24000, 505.3, , , , , 
FFJ24_RS24005, 526.0, , , , , 
FFJ24_RS24010, 982.7, , , , , 
FFJ24_RS24015, 1359.0, 700:3:0.112676:0.123457;700:3:0.169231:0.169231, 700:3:0.1:0.16129;700:3:0.0940171:0.168317;700:3:0.0695652:0.134021;700:3:0.105769:0.130435;700:3:0.134615:0.195652;700:3:0.101852:0.139785, , 700:3:0.145455:0.227273;700:3:0.0892857:0.155738;700:3:0.0727273:0.128;700:3:0.0961538:0.181818;700:3:0.0961538:0.139344;700:3:0.0943396:0.144, 700:3:0.0892857:0.211864;700:3:0.057377:0.171642;700:3:0.0803571:0.125
FFJ24_RS24020, 709.7, , , , , 
FFJ24_RS24025, 566.3, 300:1:0:0.176471, , , , 
FFJ24_RS24030, 257.0, , , , , 
FFJ24_RS24035, 619.7, , , , , 
FFJ24_RS24040, 2984.3, , 700:3:0.0638298:0.18, , 800:3:0.148148:0.148148, 
FFJ24_RS24045, 829.0, , , , , 
FFJ24_RS24050, 338.7, , , , , 600:1:0.0125:0.136364
FFJ24_RS24055, 397.3, , , , , 
FFJ24_RS24060, 375.0, , , , , 
FFJ24_RS24065, 1114.0, , , , , 
FFJ24_RS24070, 804.0, , , , , 
FFJ24_RS24075, 496.0, , , , , 
FFJ24_RS24080, 371.0, , , , , 
FFJ24_RS24085, 2009.0, , , , , 
FFJ24_RS24090, 1359.7, , , , , 
FFJ24_RS24095, 741.0, , , , , 
FFJ24_RS24100, 559.7, , , , , 
FFJ24_RS24105, 401.7, , , , , 
FFJ24_RS24110, 656.0, , , , , 
FFJ24_RS24115, 184.0, , , , , 
FFJ24_RS24120, 724.7, , , , , 
FFJ24_RS24125, 1439.3, , , , , 
FFJ24_RS24130, 375.7, , , , , 
FFJ24_RS24135, 524.3, , , , , 
FFJ24_RS24140, 393.7, , , , , 
FFJ24_RS24145, 1052.3, , , , , 
FFJ24_RS24150, 401.0, , , , , 
FFJ24_RS24155, 1140.3, , , , , 
FFJ24_RS24160, 521.7, , , , , 
FFJ24_RS24165, 864.3, , , , , 
FFJ24_RS24170, 809.7, , , , , 
FFJ24_RS24175, 407.3, , , , , 
FFJ24_RS24180, 488.0, , , , , 
FFJ24_RS24185, 252.7, , , , , 
FFJ24_RS24190, 1485.7, , , , , 
FFJ24_RS24195, 1154.0, , , , , 
FFJ24_RS24200, 1063.7, , , , , 
FFJ24_RS24205, 563.0, , , , , 
FFJ24_RS24210, 442.0, , , , , 
FFJ24_RS24215, 1109.7, , , , , 
FFJ24_RS24220, 561.7, , , , , 
FFJ24_RS24225, 584.7, , , , , 
FFJ24_RS24230, 406.7, , , , , 
FFJ24_RS24235, 1413.3, , , , , 
FFJ24_RS24240, 1018.7, , , , , 
FFJ24_RS24245, 397.3, , , , , 
FFJ24_RS24250, 2794.0, , , , , 
FFJ24_RS24255, 761.3, , , , , 
FFJ24_RS24260, 518.7, , 300:3:0.128205:0.333333, , , 
FFJ24_RS24265, 484.3, , , , , 
FFJ24_RS24270, 226.7, , , , , 
FFJ24_RS24275, 1047.7, , , , , 
FFJ24_RS24280, 693.0, , , , , 
FFJ24_RS24285, 897.7, , , , , 
FFJ24_RS24290, 950.3, , , , , 
FFJ24_RS24295, 673.3, , 400:1:0:0.27451, , , 
FFJ24_RS24300, 727.3, , , , , 
FFJ24_RS24305, 642.7, , , , , 
FFJ24_RS24310, 401.3, , , , , 
FFJ24_RS24315, 388.7, , , , , 
FFJ24_RS24320, 1515.0, , , , , 
FFJ24_RS24325, 539.0, , , , , 
FFJ24_RS24330, 521.3, , , , , 
FFJ24_RS24335, 851.7, , , , , 
FFJ24_RS24340, 819.3, , , , 200:2:0.916667:0.929825, 
FFJ24_RS24345, 817.7, , , , , 
FFJ24_RS24350, 960.0, 300:1:0.0204082:0.12, , , , 
FFJ24_RS24355, 935.7, , , , , 
FFJ24_RS24360, 511.7, , , , , 
FFJ24_RS24365, 564.0, , , , , 
FFJ24_RS24370, 597.3, , , , , 
FFJ24_RS24375, 976.7, , , , , 
FFJ24_RS24380, 1117.3, , , , , 
FFJ24_RS24385, 2591.0, 300:1:0.0566038:0.176471, 700:3:0.171717:0.171717;600:3:0.14:0.14;600:3:0.168317:0.168317;700:3:0.13:0.13;700:3:0.135135:0.135135;700:3:0.130081:0.130081, , 700:1:0:0.196078;600:1:0:0.15;400:1:0:0.347826, 600:3:0.114943:0.232877;700:3:0.158537:0.158537
FFJ24_RS24390, 694.7, , , , , 
FFJ24_RS24395, 1212.7, , , , , 
FFJ24_RS24400, 1247.0, , , , , 
FFJ24_RS24405, 597.7, , , , , 
FFJ24_RS24410, 653.3, , , , , 
FFJ24_RS24415, 349.0, , , , , 
FFJ24_RS24420, 322.7, , , , , 
FFJ24_RS24425, 643.0, , , , , 
FFJ24_RS24430, 416.0, , , , 200:2:0.981481:0.989247, 
FFJ24_RS24435, 374.3, , , , , 
FFJ24_RS24440, 1186.0, , , , , 
FFJ24_RS24445, 807.7, , , , , 
FFJ24_RS24450, 855.0, , , , , 
FFJ24_RS24455, 336.0, , , , , 
FFJ24_RS24460, 2842.0, , , , , 
FFJ24_RS24465, 389.0, , , , , 
FFJ24_RS24470, 445.0, , , , , 
FFJ24_RS24475, 919.3, , , , , 
FFJ24_RS24480, 862.3, , , , , 
FFJ24_RS24485, 1288.0, , , , , 
FFJ24_RS24490, 535.7, , , , , 
FFJ24_RS24495, 1668.3, , , , , 
FFJ24_RS24500, 399.0, , , , , 
FFJ24_RS24505, 827.7, , , , 600:1:0:0.1875, 
FFJ24_RS24510, 512.0, , , , , 
FFJ24_RS24515, 579.7, , , , , 
FFJ24_RS24520, 280.0, , , , , 
FFJ24_RS24525, 635.7, , , , 600:1:0.027027:0.125, 
FFJ24_RS24530, 483.0, , , , , 
FFJ24_RS24535, 976.3, , , , 600:3:0.111111:0.328947, 
FFJ24_RS24540, 951.7, , , , , 
FFJ24_RS24545, 634.7, , , , , 
FFJ24_RS24550, 795.0, , , , , 
FFJ24_RS24555, 723.0, , , , , 
FFJ24_RS24560, 702.3, , , , , 
FFJ24_RS24565, 863.0, , , , , 
FFJ24_RS24570, 522.0, , , , , 
FFJ24_RS24575, 1351.0, , , , , 
FFJ24_RS24580, 412.0, , , , , 
FFJ24_RS24585, 419.0, , , , , 
FFJ24_RS24590, 376.0, , , , , 
FFJ24_RS24595, 1373.3, , 500:1:0:0.125, , , 
FFJ24_RS24600, 559.3, , , , , 
FFJ24_RS24605, 659.0, , , , , 
FFJ24_RS24610, 995.7, , , , , 
FFJ24_RS24615, 341.7, , , , , 
FFJ24_RS24620, 647.3, , , , , 
FFJ24_RS24625, 465.3, , , , , 
FFJ24_RS24630, 532.0, , , , , 
FFJ24_RS24635, 1026.7, , , , , 
FFJ24_RS24640, 1149.7, , , , 300:1:0:0.209302, 
FFJ24_RS24645, 607.7, , , , , 
FFJ24_RS24650, 770.7, , , , , 
FFJ24_RS24660, 357.3, , , , , 
FFJ24_RS24665, 644.0, , , , , 
FFJ24_RS24670, 797.0, , , , , 
FFJ24_RS24675, 657.0, , , , , 
FFJ24_RS24680, 1421.3, , , , 600:1:0.04:0.173913;200:3:0.153846:0.1875;100:3:0.222222:0.323529, 
FFJ24_RS24685, 1579.0, , , , , 
FFJ24_RS24690, 739.0, , , , , 
FFJ24_RS24695, 1013.3, , , , , 
FFJ24_RS24700, 556.3, , , , , 
FFJ24_RS24705, 522.7, , 400:1:0.00833333:0.292683, , , 
FFJ24_RS24710, 479.7, , , , , 
FFJ24_RS24715, 352.7, , , , , 
FFJ24_RS24720, 1182.3, , , , , 
FFJ24_RS24725, 1302.3, , , , , 
FFJ24_RS24730, 742.0, , , , , 
FFJ24_RS24735, 518.0, 700:3:0.102041:0.125, 700:3:0.0759494:0.155556;700:3:0.0886076:0.155556;700:3:0.0779221:0.177778;700:3:0.0789474:0.181818;700:3:0.1:0.25;700:3:0.109375:0.263158, , 700:3:0.125:0.125;700:3:0.173913:0.173913, 700:3:0.103896:0.168317;700:3:0.131579:0.182796
FFJ24_RS24740, 1038.7, , , , , 
FFJ24_RS24745, 737.0, , , , , 
FFJ24_RS24750, 2529.7, , , , , 
FFJ24_RS24755, 830.3, , , , , 
FFJ24_RS24760, 1136.3, , , , , 
FFJ24_RS24765, 591.0, , , , , 
FFJ24_RS24770, 418.3, , , , , 
FFJ24_RS24775, 364.7, , , , , 
FFJ24_RS24780, 838.7, , , , , 
FFJ24_RS24785, 522.0, , , , , 
FFJ24_RS24790, 1287.3, , , , , 
FFJ24_RS24795, 518.7, , , , , 
FFJ24_RS24800, 546.0, , , , , 
FFJ24_RS24805, 295.3, , , , , 
FFJ24_RS24810, 828.3, , , , , 
FFJ24_RS24815, 120.0, , , , , 
FFJ24_RS24820, 384.7, , , , , 
FFJ24_RS24825, 731.0, , , , , 
FFJ24_RS24830, 1005.3, , , , , 
FFJ24_RS24835, 769.7, , , , , 
FFJ24_RS24840, 398.3, , , , , 
FFJ24_RS24845, 676.0, , , , , 
FFJ24_RS24850, 401.7, , , , , 
FFJ24_RS24855, 419.7, , , , , 
FFJ24_RS24865, 165.3, , , , , 
FFJ24_RS24870, 376.0, , , , , 
FFJ24_RS24880, 588.0, , , , , 
FFJ24_RS24885, 487.3, , 300:3:0.159091:0.265625;300:3:0.122905:0.227273, , 100:3:0.113208:0.283951, 
FFJ24_RS24890, 675.0, , , , , 
FFJ24_RS24895, 298.3, , , , , 
FFJ24_RS24900, 474.7, , , , , 
FFJ24_RS24905, 103.0, , , , , 
FFJ24_RS24910, 227.3, , , , , 
FFJ24_RS24915, 960.3, 300:1:0:0.166667, , , , 
FFJ24_RS24920, 600.0, , , , , 
FFJ24_RS24925, 1010.3, , 200:3:0.128:0.264151, , 200:1:0.113636:0.235955, 
FFJ24_RS24930, 2954.0, , , , , 
FFJ24_RS24935, 1129.0, , , , , 
FFJ24_RS24940, 912.0, , , , , 
FFJ24_RS24945, 905.3, , , , , 
FFJ24_RS24950, 937.7, , , , , 
FFJ24_RS24955, 1227.7, , , , , 
FFJ24_RS24960, 2907.3, , , , , 
FFJ24_RS24965, 973.0, , , , , 
FFJ24_RS24970, 550.7, , , , , 
FFJ24_RS24975, 686.0, , , , , 
FFJ24_RS24985, 805.7, , , , , 
FFJ24_RS24990, 797.0, , , , , 
FFJ24_RS24995, 359.3, , , , , 
FFJ24_RS25000, 377.7, , , , , 
FFJ24_RS25005, 305.7, , , , , 
FFJ24_RS25010, 470.3, , 300:3:0.923077:0.923077, , , 
FFJ24_RS25015, 258.7, , , , , 
FFJ24_RS25020, 266.3, , , , , 
FFJ24_RS25025, 544.7, , , , , 
FFJ24_RS25030, 495.0, , , , , 
FFJ24_RS25035, 2641.7, , 300:2:0.938202:0.938202, , , 
FFJ24_RS25040, 178.0, , , , , 
FFJ24_RS25045, 551.0, , , , , 
FFJ24_RS25050, 989.7, , 600:3:0.919708:0.919708, , , 
FFJ24_RS25055, 2825.7, , , , , 
FFJ24_RS25060, 1144.7, , , , , 
FFJ24_RS25065, 925.0, , , , , 
FFJ24_RS25070, 869.3, , , , , 
FFJ24_RS25075, 431.0, , , , , 
FFJ24_RS25080, 583.3, , , , , 
FFJ24_RS25085, 936.0, , , , , 
FFJ24_RS25090, 545.0, , , , , 
FFJ24_RS25095, 1419.3, , , , , 
FFJ24_RS25100, 699.3, , , , , 
FFJ24_RS25105, 855.3, , , , , 
FFJ24_RS25110, 1272.3, , , , , 
FFJ24_RS25115, 2476.0, , , , , 
FFJ24_RS25120, 1218.0, , , , , 
FFJ24_RS25125, 878.7, , , , , 
FFJ24_RS25130, 892.0, , , , , 
FFJ24_RS25135, 2480.7, , , , , 
