Position, Gene, Allele, Annotation, Test statistic, P-value, Deletion index, Fold reduction, Deletion P-value, Duplication index, Fold increase, Duplication pvalue, Passed?, AC:100, DP:100, AC:200, DP:200, AC:300, DP:300, AC:400, DP:400, AC:600, DP:600, AC:700, DP:700
5475737, FFI16_RS25050, T->G, missense, 0.364494654682, 0.2173, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 79.0, 0.0, 43.0, 1.0, 84.0, 8.0, 52.0, 4.0, 114.0, 9.0, 133.0
5475741, FFI16_RS25050, T->A, synonymous, 0.0516705988851, 0.3519, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 85.0, 0.0, 43.0, 0.0, 85.0, 8.0, 57.0, 4.0, 118.0, 7.0, 127.0
5475762, FFI16_RS25050, T->A, synonymous, -0.443380526131, 0.3965, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 86.0, 0.0, 51.0, 1.0, 98.0, 11.0, 61.0, 5.0, 138.0, 5.0, 147.0
5479271, FFI16_RS25065, C->A, missense, -2.78044573736, 0.3968, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 127.0, 0.0, 53.0, 2.0, 150.0, 3.0, 124.0, 2.0, 131.0, 1.0, 215.0
5479299, FFI16_RS25065, T->G, missense, 0.248240784631, 0.1958, 7, 1, 1, 1, 1, 1, FAIL, 3.0, 121.0, 0.0, 43.0, 1.0, 138.0, 2.0, 104.0, 6.0, 116.0, 8.0, 181.0
5481121, FFI16_RS25085, A->C, missense, -3.16378279199, 0.4345, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 162.0, 0.0, 57.0, 0.0, 162.0, 1.0, 162.0, 2.0, 134.0, 3.0, 190.0
5481209, FFI16_RS25085, A->T, missense, -5.11792411468, 0.4002, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 161.0, 0.0, 42.0, 0.0, 163.0, 0.0, 158.0, 2.0, 144.0, 3.0, 192.0
5481850, intergenic, G->T, noncoding, 0.327069941247, 0.2912, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 61.0, 0.0, 24.0, 0.0, 61.0, 2.0, 30.0, 13.0, 67.0, 8.0, 53.0
5483294, FFI16_RS25090, C->A, missense, 0.601189894222, 0.167, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 158.0, 0.0, 46.0, 1.0, 147.0, 6.0, 226.0, 16.0, 105.0, 15.0, 152.0
5491318, FFI16_RS25130, A->C, synonymous, -0.2395622261, 0.3962, 7, 1, 1, 1, 1, 1, FAIL, 3.0, 99.0, 0.0, 25.0, 1.0, 68.0, 2.0, 37.0, 5.0, 33.0, 2.0, 30.0
5491341, FFI16_RS25130, C->A, synonymous, -1.25268639875, 0.4132, 7, 1, 1, 1, 1, 1, FAIL, 2.0, 93.0, 0.0, 21.0, 1.0, 64.0, 9.0, 32.0, 2.0, 26.0, 0.0, 21.0
5513245, intergenic, T->C, noncoding, 0.180515668151, 0.2984, 7, 1, 1, 1, 1, 1, FAIL, 24.0, 62.0, 5.0, 33.0, 4.0, 47.0, 0.0, 7.0, 0.0, 9.0, 0.0, 7.0
5513247, intergenic, A->C, noncoding, 0.0703151491352, 0.3563, 7, 1, 1, 1, 1, 1, FAIL, 14.0, 66.0, 4.0, 34.0, 5.0, 48.0, 0.0, 7.0, 0.0, 9.0, 2.0, 7.0
5513252, intergenic, G->C, noncoding, 0.179546182253, 0.3061, 7, 1, 1, 1, 1, 1, FAIL, 19.0, 69.0, 4.0, 36.0, 5.0, 57.0, 0.0, 13.0, 0.0, 10.0, 0.0, 11.0
5513259, intergenic, T->C, noncoding, 0.00888320277428, 0.3638, 7, 1, 1, 1, 1, 1, FAIL, 15.0, 70.0, 4.0, 36.0, 2.0, 58.0, 0.0, 16.0, 0.0, 13.0, 0.0, 16.0
5513266, intergenic, G->C, noncoding, 0.0195094637517, 0.3736, 7, 1, 1, 1, 1, 1, FAIL, 18.0, 75.0, 4.0, 35.0, 4.0, 62.0, 0.0, 18.0, 1.0, 18.0, 0.0, 20.0
5513269, intergenic, G->C, noncoding, 0.174186853829, 0.3471, 7, 1, 1, 1, 1, 1, FAIL, 19.0, 75.0, 4.0, 34.0, 5.0, 64.0, 0.0, 21.0, 0.0, 19.0, 0.0, 20.0
5513272, intergenic, A->C, noncoding, 0.226315148121, 0.2104, 7, 1, 1, 1, 1, 1, FAIL, 18.0, 79.0, 2.0, 34.0, 2.0, 71.0, 0.0, 24.0, 1.0, 20.0, 0.0, 27.0
5522068, intergenic, G->T, noncoding, 0.333163050093, 0.1815, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 51.0, 0.0, 26.0, 1.0, 53.0, 3.0, 19.0, 5.0, 72.0, 3.0, 69.0
5528591, FFI16_RS25300, A->C, noncoding, 0.0686150213031, 0.3787, 7, 1, 1, 1, 1, 1, FAIL, 9.0, 125.0, 0.0, 50.0, 3.0, 104.0, 23.0, 112.0, 9.0, 85.0, 17.0, 135.0
5532457, FFI16_RS25315, G->T, missense, -0.231290400904, 0.388, 7, 1, 1, 1, 1, 1, FAIL, 7.0, 148.0, 0.0, 48.0, 5.0, 106.0, 17.0, 100.0, 5.0, 135.0, 11.0, 180.0
5532490, FFI16_RS25315, G->T, missense, -0.273252694687, 0.3778, 7, 1, 1, 1, 1, 1, FAIL, 6.0, 132.0, 0.0, 37.0, 4.0, 99.0, 14.0, 78.0, 3.0, 99.0, 12.0, 128.0
5532497, FFI16_RS25315, G->T, missense, -0.434620655342, 0.4055, 7, 1, 1, 1, 1, 1, FAIL, 4.0, 120.0, 0.0, 33.0, 2.0, 97.0, 12.0, 76.0, 3.0, 85.0, 4.0, 121.0
5532499, FFI16_RS25315, A->C, missense, -0.349941959497, 0.3804, 7, 1, 1, 1, 1, 1, FAIL, 4.0, 122.0, 0.0, 33.0, 6.0, 94.0, 15.0, 76.0, 1.0, 84.0, 15.0, 119.0
5536749, FFI16_RS25340, A->C, synonymous, -1.76485273345, 0.4024, 7, 1, 1, 1, 1, 1, FAIL, 2.0, 138.0, 0.0, 52.0, 3.0, 122.0, 2.0, 129.0, 3.0, 105.0, 4.0, 125.0
5543624, FFI16_RS25365, C->A, missense, 0.719230555471, 0.1064, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 116.0, 0.0, 41.0, 2.0, 80.0, 5.0, 57.0, 9.0, 60.0, 4.0, 73.0
5551515, FFI16_RS25415, G->T, nonsense, -0.30929587268, 0.3915, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 63.0, 2.0, 32.0, 0.0, 54.0, 0.0, 49.0, 9.0, 41.0, 3.0, 48.0
5555018, FFI16_RS25430, A->C, synonymous, -1.87380599334, 0.431, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 133.0, 0.0, 49.0, 0.0, 128.0, 2.0, 172.0, 5.0, 134.0, 0.0, 124.0
5557229, FFI16_RS25440, T->A, synonymous, -0.541816617678, 0.3743, 7, 1, 1, 1, 1, 1, FAIL, 8.0, 118.0, 0.0, 32.0, 1.0, 128.0, 19.0, 106.0, 3.0, 99.0, 12.0, 136.0
5557239, FFI16_RS25440, G->C, missense, -0.2615215425, 0.3735, 7, 1, 1, 1, 1, 1, FAIL, 7.0, 126.0, 0.0, 36.0, 4.0, 128.0, 19.0, 102.0, 4.0, 97.0, 14.0, 140.0
5557250, FFI16_RS25440, T->A, synonymous, -0.446180596665, 0.4057, 7, 1, 1, 1, 1, 1, FAIL, 7.0, 136.0, 0.0, 38.0, 3.0, 135.0, 22.0, 118.0, 3.0, 113.0, 5.0, 133.0
5557269, FFI16_RS25440, C->A, missense, -0.236522258559, 0.3887, 7, 1, 1, 1, 1, 1, FAIL, 8.0, 145.0, 0.0, 41.0, 3.0, 133.0, 23.0, 130.0, 8.0, 115.0, 8.0, 135.0
5569615, intergenic, T->C, noncoding, -0.034821009649, 0.3444, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 28.0, 17.0, 26.0, 6.0, 38.0, 0.0, 34.0, 0.0, 26.0, 4.0, 67.0
5576095, FFI16_RS25520, A->C, synonymous, -3.96122389064, 0.3766, 7, 1, 1, 1, 1, 1, FAIL, 2.0, 156.0, 0.0, 51.0, 3.0, 140.0, 1.0, 164.0, 0.0, 122.0, 8.0, 176.0
5579793, FFI16_RS25535, T->G, synonymous, 0.57817711636, 0.1375, 7, 1, 1, 1, 1, 1, FAIL, 2.0, 128.0, 0.0, 62.0, 5.0, 152.0, 3.0, 119.0, 13.0, 85.0, 14.0, 87.0
5584557, intergenic, A->C, noncoding, -1.51419337723, 0.3819, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 51.0, 5.0, 25.0, 2.0, 41.0, 0.0, 19.0, 4.0, 43.0, 3.0, 34.0
5584579, intergenic, C->A, noncoding, 0.766824598761, 0.1456, 7, 1, 1, 1, 1, 1, FAIL, 2.0, 55.0, 0.0, 17.0, 0.0, 42.0, 0.0, 15.0, 6.0, 43.0, 7.0, 32.0
5593435, intergenic, G->C, noncoding, -0.0702290658742, 0.3737, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 50.0, 0.0, 10.0, 1.0, 29.0, 2.0, 9.0, 3.0, 40.0, 5.0, 39.0
5600293, FFI16_RS25615, G->T, missense, -0.164205713381, 0.3823, 7, 1, 1, 1, 1, 1, FAIL, 5.0, 143.0, 0.0, 40.0, 3.0, 119.0, 18.0, 104.0, 7.0, 136.0, 15.0, 160.0
5617896, FFI16_RS25690, A->C, synonymous, -0.149610645084, 0.4158, 7, 1, 1, 1, 1, 1, FAIL, 2.0, 50.0, 0.0, 18.0, 1.0, 43.0, 0.0, 32.0, 4.0, 61.0, 9.0, 53.0
5620302, FFI16_RS25705, T->G, missense, -1.53363944316, 0.4365, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 144.0, 0.0, 39.0, 0.0, 112.0, 0.0, 54.0, 3.0, 74.0, 2.0, 115.0
5621160, FFI16_RS25710, T->G, missense, -3.56502718332, 0.4163, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 131.0, 0.0, 25.0, 0.0, 128.0, 0.0, 124.0, 2.0, 114.0, 2.0, 133.0
5627369, intergenic, T->A, noncoding, -0.839102866326, 0.3941, 7, 1, 1, 1, 1, 1, FAIL, 6.0, 146.0, 0.0, 67.0, 0.0, 123.0, 21.0, 137.0, 2.0, 139.0, 6.0, 156.0
5627387, intergenic, C->A, noncoding, -0.153421298838, 0.3903, 7, 1, 1, 1, 1, 1, FAIL, 4.0, 150.0, 0.0, 69.0, 2.0, 133.0, 24.0, 143.0, 8.0, 133.0, 10.0, 155.0
5627422, FFI16_RS25740, C->A, noncoding, -0.144748642238, 0.3889, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 147.0, 1.0, 62.0, 4.0, 135.0, 25.0, 138.0, 7.0, 131.0, 16.0, 143.0
5641452, FFI16_RS25795, T->G, missense, 0.40008337188, 0.247, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 117.0, 0.0, 56.0, 1.0, 114.0, 20.0, 82.0, 8.0, 93.0, 19.0, 122.0
5641472, FFI16_RS25795, C->A, missense, 0.442348242476, 0.2434, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 120.0, 0.0, 56.0, 0.0, 110.0, 16.0, 81.0, 12.0, 93.0, 7.0, 124.0
5641477, FFI16_RS25795, G->T, missense, 0.033927178187, 0.3811, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 117.0, 0.0, 56.0, 0.0, 110.0, 19.0, 78.0, 9.0, 93.0, 14.0, 120.0
5641483, FFI16_RS25795, C->A, missense, 0.334689450683, 0.308, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 118.0, 0.0, 54.0, 0.0, 110.0, 19.0, 78.0, 13.0, 89.0, 11.0, 116.0
5641503, FFI16_RS25795, T->A, missense, -0.178987705934, 0.3986, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 125.0, 1.0, 53.0, 0.0, 118.0, 15.0, 79.0, 6.0, 86.0, 8.0, 123.0
5644175, intergenic, A->C, noncoding, 0.913664999671, 0.0942, 7, 1, 1, 1, 1, 1, PASS, 0.0, 41.0, 0.0, 12.0, 1.0, 40.0, 2.0, 9.0, 5.0, 34.0, 2.0, 37.0
5647475, intergenic, T->G, noncoding, 0.357099175453, 0.2365, 7, 1, 1, 1, 1, 1, FAIL, 4.0, 121.0, 0.0, 66.0, 1.0, 113.0, 15.0, 81.0, 8.0, 53.0, 10.0, 89.0
5651152, FFI16_RS25855, A->C, missense, 1.47103957285, 0.0909, 7, 1, 1, 1, 1, 1, PASS, 0.0, 158.0, 0.0, 102.0, 1.0, 201.0, 3.0, 53.0, 8.0, 49.0, 2.0, 71.0
5652780, intergenic, G->T, noncoding, 0.529795177451, 0.1624, 7, 1, 1, 1, 1, 1, FAIL, 6.0, 149.0, 0.0, 50.0, 2.0, 147.0, 3.0, 55.0, 9.0, 52.0, 9.0, 53.0
5652786, intergenic, A->C, noncoding, 0.79597289071, 0.1443, 7, 1, 1, 1, 1, 1, FAIL, 3.0, 152.0, 0.0, 55.0, 2.0, 150.0, 0.0, 56.0, 14.0, 57.0, 7.0, 56.0
5652799, intergenic, C->A, noncoding, -0.158808470324, 0.3992, 7, 1, 1, 1, 1, 1, FAIL, 2.0, 167.0, 0.0, 58.0, 1.0, 162.0, 3.0, 58.0, 1.0, 62.0, 12.0, 67.0
5652801, intergenic, C->A, noncoding, 1.14462020371, 0.1198, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 165.0, 0.0, 60.0, 0.0, 165.0, 3.0, 59.0, 8.0, 60.0, 11.0, 67.0
5652802, intergenic, C->A, noncoding, 0.573520500801, 0.1563, 7, 1, 1, 1, 1, 1, FAIL, 3.0, 165.0, 0.0, 61.0, 2.0, 167.0, 3.0, 59.0, 11.0, 60.0, 8.0, 67.0
5652811, intergenic, C->A, noncoding, 1.24904502736, 0.1234, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 167.0, 0.0, 62.0, 0.0, 169.0, 2.0, 55.0, 5.0, 55.0, 8.0, 60.0
5658519, FFI16_RS25885, G->T, missense, 0.0842560579367, 0.3338, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 94.0, 0.0, 30.0, 0.0, 97.0, 2.0, 72.0, 7.0, 50.0, 4.0, 71.0
5669725, FFI16_RS25900, C->A, nonsense, -0.0649260534682, 0.3845, 7, 1, 1, 1, 1, 1, FAIL, 7.0, 144.0, 0.0, 38.0, 1.0, 123.0, 21.0, 111.0, 12.0, 126.0, 6.0, 115.0
5669729, FFI16_RS25900, C->A, missense, -0.15023434561, 0.3875, 7, 1, 1, 1, 1, 1, FAIL, 12.0, 164.0, 0.0, 42.0, 1.0, 122.0, 22.0, 119.0, 10.0, 134.0, 13.0, 121.0
5671568, FFI16_RS25905, C->A, missense, -0.117825247326, 0.3744, 7, 1, 1, 1, 1, 1, FAIL, 3.0, 127.0, 0.0, 41.0, 1.0, 107.0, 1.0, 83.0, 15.0, 77.0, 4.0, 65.0
5694543, FFI16_RS25995, A->C, missense, -5.43901971795, 0.3964, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 149.0, 0.0, 39.0, 0.0, 112.0, 0.0, 133.0, 2.0, 124.0, 4.0, 172.0
5700284, intergenic, G->T, noncoding, -0.218069311042, 0.381, 7, 1, 1, 1, 1, 1, FAIL, 4.0, 66.0, 0.0, 28.0, 5.0, 64.0, 5.0, 22.0, 3.0, 71.0, 17.0, 95.0
5700289, intergenic, G->T, noncoding, -0.524258527723, 0.3858, 7, 1, 1, 1, 1, 1, FAIL, 2.0, 67.0, 0.0, 26.0, 3.0, 65.0, 5.0, 21.0, 3.0, 74.0, 7.0, 89.0
5700300, intergenic, C->A, noncoding, 0.179733596125, 0.262, 7, 1, 1, 1, 1, 1, FAIL, 3.0, 75.0, 0.0, 27.0, 4.0, 67.0, 6.0, 19.0, 9.0, 79.0, 9.0, 88.0
5707000, FFI16_RS26040, T->C, missense, 0.247993816722, 0.266, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 173.0, 8.0, 51.0, 12.0, 145.0, 0.0, 193.0, 0.0, 107.0, 5.0, 154.0
5724168, FFI16_RS26040, A->C, synonymous, 0.351822625786, 0.1972, 7, 1, 1, 1, 1, 1, FAIL, 2.0, 119.0, 0.0, 52.0, 3.0, 122.0, 4.0, 66.0, 9.0, 107.0, 22.0, 128.0
5724199, FFI16_RS26040, A->C, unknown, 0.620173886704, 0.2035, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 114.0, 0.0, 47.0, 0.0, 110.0, 7.0, 44.0, 17.0, 99.0, 11.0, 120.0
5724205, intergenic, G->T, noncoding, 0.273297018071, 0.3097, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 117.0, 0.0, 50.0, 0.0, 113.0, 7.0, 48.0, 7.0, 102.0, 7.0, 115.0
5724224, intergenic, A->T, noncoding, 0.351718375611, 0.1962, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 116.0, 0.0, 55.0, 1.0, 102.0, 8.0, 48.0, 7.0, 102.0, 5.0, 116.0
5724228, intergenic, C->G, noncoding, 0.417137624303, 0.2237, 7, 1, 1, 1, 1, 1, FAIL, 4.0, 121.0, 0.0, 55.0, 1.0, 104.0, 12.0, 49.0, 9.0, 102.0, 18.0, 118.0
5724774, intergenic, G->T, noncoding, 1.01147821075, 0.0932, 7, 1, 1, 1, 1, 1, PASS, 0.0, 106.0, 0.0, 39.0, 1.0, 103.0, 3.0, 32.0, 7.0, 50.0, 3.0, 57.0
5748787, FFI16_RS26145, T->G, missense, -3.10591838993, 0.4204, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 117.0, 0.0, 42.0, 0.0, 124.0, 0.0, 97.0, 2.0, 102.0, 2.0, 129.0
5751279, FFI16_RS26155, C->A, missense, -1.54565623778, 0.4145, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 156.0, 0.0, 37.0, 0.0, 144.0, 0.0, 88.0, 5.0, 108.0, 5.0, 118.0
5751991, FFI16_RS26160, A->C, synonymous, -0.218617354153, 0.2189, 7, 1, 1, 1, 1, 1, FAIL, 2.0, 127.0, 0.0, 63.0, 0.0, 121.0, 1.0, 90.0, 5.0, 84.0, 5.0, 125.0
5773799, FFI16_RS26260, G->C, synonymous, -0.599633123023, 0.3922, 7, 1, 1, 1, 1, 1, FAIL, 4.0, 134.0, 0.0, 52.0, 5.0, 106.0, 9.0, 44.0, 3.0, 86.0, 6.0, 96.0
5773829, FFI16_RS26260, A->T, missense, -0.732034742949, 0.3834, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 127.0, 0.0, 51.0, 4.0, 112.0, 9.0, 52.0, 2.0, 88.0, 6.0, 99.0
5773850, FFI16_RS26265, C->A, missense, 0.567116666493, 0.1524, 7, 1, 1, 1, 1, 1, FAIL, 2.0, 136.0, 0.0, 52.0, 3.0, 117.0, 14.0, 56.0, 7.0, 88.0, 15.0, 96.0
5778008, intergenic, A->C, noncoding, -0.074750636704, 0.3936, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 68.0, 0.0, 33.0, 6.0, 91.0, 0.0, 26.0, 10.0, 60.0, 3.0, 64.0
5787794, FFI16_RS26325, G->T, missense, -1.72162828283, 0.3992, 7, 1, 1, 1, 1, 1, FAIL, 2.0, 99.0, 0.0, 51.0, 3.0, 111.0, 7.0, 38.0, 1.0, 66.0, 3.0, 99.0
5787801, FFI16_RS26325, G->T, missense, -0.612540495877, 0.3951, 7, 1, 1, 1, 1, 1, FAIL, 4.0, 97.0, 0.0, 49.0, 2.0, 109.0, 7.0, 37.0, 2.0, 63.0, 4.0, 94.0
5787806, FFI16_RS26325, G->T, nonsense, -1.01798575539, 0.3864, 7, 1, 1, 1, 1, 1, FAIL, 3.0, 98.0, 0.0, 49.0, 2.0, 107.0, 7.0, 37.0, 3.0, 65.0, 2.0, 96.0
5787811, FFI16_RS26325, G->T, missense, -1.25222235951, 0.3971, 7, 1, 1, 1, 1, 1, FAIL, 5.0, 98.0, 0.0, 50.0, 3.0, 104.0, 5.0, 37.0, 0.0, 65.0, 1.0, 100.0
5792746, intergenic, T->A, noncoding, -0.546173538092, 0.3893, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 40.0, 0.0, 22.0, 3.0, 43.0, 6.0, 38.0, 2.0, 85.0, 14.0, 75.0
5792753, intergenic, T->A, noncoding, -0.360470546357, 0.3777, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 42.0, 0.0, 22.0, 2.0, 46.0, 6.0, 34.0, 5.0, 79.0, 5.0, 69.0
5792756, intergenic, G->T, noncoding, 0.0710266175352, 0.3748, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 39.0, 0.0, 22.0, 5.0, 48.0, 6.0, 34.0, 8.0, 76.0, 18.0, 70.0
5792782, intergenic, A->T, noncoding, 0.033707482134, 0.2956, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 53.0, 0.0, 26.0, 1.0, 47.0, 2.0, 30.0, 2.0, 68.0, 13.0, 71.0
5799815, FFI16_RS26395, C->A, missense, 1.05177775459, 0.0861, 7, 1, 1, 1, 1, 1, PASS, 0.0, 136.0, 0.0, 58.0, 0.0, 117.0, 2.0, 109.0, 11.0, 74.0, 9.0, 94.0
5804393, FFI16_RS26425, G->T, noncoding, -0.161388664488, 0.3889, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 117.0, 0.0, 42.0, 2.0, 105.0, 14.0, 85.0, 5.0, 94.0, 6.0, 125.0
5805684, FFI16_RS26430, A->C, missense, -2.00328412242, 0.4074, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 143.0, 0.0, 43.0, 2.0, 139.0, 0.0, 96.0, 4.0, 114.0, 3.0, 125.0
5805912, FFI16_RS26430, A->C, missense, -4.31016233665, 0.4056, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 146.0, 0.0, 45.0, 0.0, 135.0, 1.0, 141.0, 4.0, 134.0, 3.0, 180.0
5811774, FFI16_RS26455, C->A, missense, -2.98627570878, 0.402, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 173.0, 0.0, 70.0, 0.0, 123.0, 0.0, 111.0, 2.0, 107.0, 2.0, 128.0
5811870, FFI16_RS26455, T->G, missense, -1.1525333117, 0.316, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 147.0, 0.0, 55.0, 1.0, 166.0, 0.0, 88.0, 2.0, 98.0, 5.0, 128.0
5817806, FFI16_RS26485, T->G, missense, -2.00051405577, 0.4372, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 108.0, 0.0, 45.0, 0.0, 92.0, 0.0, 103.0, 3.0, 86.0, 2.0, 89.0
5822639, intergenic, G->T, noncoding, 0.465064005131, 0.2153, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 60.0, 0.0, 23.0, 2.0, 53.0, 1.0, 9.0, 10.0, 52.0, 22.0, 66.0
5823696, FFI16_RS26525, A->C, synonymous, 0.44985016741, 0.1091, 7, 1, 1, 1, 1, 1, FAIL, 4.0, 114.0, 0.0, 49.0, 1.0, 131.0, 6.0, 162.0, 3.0, 134.0, 5.0, 130.0
5825536, FFI16_RS26545, A->T, missense, -0.549446882833, 0.4052, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 112.0, 0.0, 30.0, 1.0, 113.0, 9.0, 62.0, 3.0, 86.0, 3.0, 81.0
5825572, FFI16_RS26545, A->C, missense, -0.340578051632, 0.381, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 108.0, 0.0, 26.0, 3.0, 118.0, 12.0, 72.0, 5.0, 89.0, 3.0, 88.0
5827039, FFI16_RS26550, C->A, missense, -14.6684313464, 0.3975, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 142.0, 0.0, 43.0, 0.0, 134.0, 2.0, 127.0, 0.0, 102.0, 2.0, 127.0
5829115, intergenic, T->G, noncoding, -0.634349139945, 0.3878, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 86.0, 0.0, 43.0, 0.0, 91.0, 2.0, 38.0, 12.0, 62.0, 3.0, 62.0
5829124, intergenic, A->C, noncoding, -0.986211729554, 0.4066, 7, 1, 1, 1, 1, 1, FAIL, 3.0, 83.0, 0.0, 41.0, 0.0, 94.0, 1.0, 36.0, 9.0, 59.0, 3.0, 68.0
5829136, FFI16_RS26565, C->A, missense, 0.365472509348, 0.2398, 7, 1, 1, 1, 1, 1, FAIL, 2.0, 78.0, 0.0, 43.0, 1.0, 94.0, 7.0, 39.0, 7.0, 61.0, 9.0, 60.0
5849588, intergenic, G->T, noncoding, 0.107549713848, 0.305, 7, 1, 1, 1, 1, 1, FAIL, 4.0, 76.0, 0.0, 24.0, 2.0, 58.0, 1.0, 27.0, 8.0, 82.0, 14.0, 64.0
5865394, FFI16_RS26730, T->G, missense, -3.84235219352, 0.388, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 165.0, 0.0, 62.0, 0.0, 113.0, 0.0, 71.0, 3.0, 88.0, 2.0, 121.0
5871280, FFI16_RS26760, C->A, missense, 0.470314101629, 0.1411, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 161.0, 0.0, 52.0, 0.0, 139.0, 2.0, 135.0, 13.0, 81.0, 6.0, 133.0
5875749, FFI16_RS26775, A->C, synonymous, 0.65098672351, 0.1339, 7, 1, 1, 1, 1, 1, FAIL, 2.0, 121.0, 0.0, 61.0, 0.0, 177.0, 0.0, 114.0, 4.0, 80.0, 2.0, 126.0
5883495, FFI16_RS26820, T->G, missense, -1.59554764055, 0.422, 7, 1, 1, 1, 1, 1, FAIL, 3.0, 153.0, 0.0, 61.0, 0.0, 132.0, 0.0, 110.0, 3.0, 78.0, 0.0, 83.0
5888447, intergenic, T->G, noncoding, 0.411313102833, 0.2689, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 103.0, 0.0, 38.0, 0.0, 79.0, 3.0, 25.0, 5.0, 79.0, 9.0, 60.0
5888458, intergenic, T->G, noncoding, 0.708122898727, 0.1777, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 94.0, 0.0, 32.0, 0.0, 79.0, 2.0, 21.0, 15.0, 69.0, 15.0, 56.0
5888463, intergenic, T->G, noncoding, 0.578401668725, 0.2128, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 93.0, 0.0, 33.0, 0.0, 79.0, 3.0, 21.0, 6.0, 69.0, 9.0, 54.0
5894651, FFI16_RS26860, G->C, missense, 0.210629137397, 0.3102, 7, 1, 1, 1, 1, 1, FAIL, 3.0, 119.0, 0.0, 37.0, 2.0, 106.0, 18.0, 89.0, 9.0, 116.0, 19.0, 153.0
5894667, FFI16_RS26860, T->G, missense, -0.0346339429176, 0.3776, 7, 1, 1, 1, 1, 1, FAIL, 5.0, 132.0, 0.0, 37.0, 3.0, 103.0, 15.0, 102.0, 8.0, 120.0, 36.0, 168.0
5920434, FFI16_RS26960, C->G, missense, 0.37160133566, 0.1862, 7, 1, 1, 1, 1, 1, FAIL, 0.0, 124.0, 0.0, 40.0, 5.0, 112.0, 13.0, 75.0, 7.0, 132.0, 11.0, 136.0
5920442, FFI16_RS26960, A->T, missense, 0.229446814506, 0.3318, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 119.0, 0.0, 39.0, 2.0, 113.0, 15.0, 73.0, 15.0, 128.0, 12.0, 132.0
5920446, FFI16_RS26960, G->T, missense, 0.212538757256, 0.3437, 7, 1, 1, 1, 1, 1, FAIL, 1.0, 121.0, 1.0, 39.0, 1.0, 113.0, 13.0, 66.0, 16.0, 121.0, 13.0, 127.0
5922009, FFI16_RS26970, A->C, missense, -1.28416091021, 0.3826, 7, 1, 1, 1, 1, 1, FAIL, 2.0, 83.0, 0.0, 41.0, 7.0, 118.0, 13.0, 71.0, 2.0, 128.0, 0.0, 12.0
