Identifier, Size, 0P1, 0P2, 0P3, 0P4, 0P5
FFI16_RS26960, 317.0, , 300:1:0.0828402:0.216216, 500:3:0.113924:0.189189;500:3:0.135135:0.210526;400:1:0.0821918:0.25;100:3:0.162162:0.25;100:3:0.169014:0.257143;200:3:0.12987:0.2, 100:3:0.137255:0.228916, 
FFI16_RS26965, 677.0, , , , 600:1:0.0697674:0.15, 
FFI16_RS26970, 628.0, , , , , 400:1:0.0350877:0.173077;400:1:0.0172414:0.196078;400:1:0.0223881:0.152542;400:1:0.0410959:0.172414;300:1:0.027027:0.16
FFI16_RS26975, 506.3, , , , , 
FFI16_RS26980, 781.0, , , , , 
FFI16_RS26985, 938.0, , , , , 500:1:0.0350877:0.190476
FFI16_RS26990, 376.0, , , , , 
FFI16_RS26995, 334.3, , , , , 
FFI16_RS27000, 965.0, , , , , 
FFI16_RS27005, 485.7, , , , , 
FFI16_RS27010, 774.0, , , , , 
FFI16_RS27015, 398.0, , , , , 
FFI16_RS27020, 671.0, , , , , 
FFI16_RS27025, 473.3, , , , , 
FFI16_RS27030, 1421.0, , , , , 
FFI16_RS27035, 418.7, , , 500:3:0.304348:0.625, , 
FFI16_RS27040, 766.3, , 500:1:0.0326087:0.222222;800:3:0.137931:0.1875;500:1:0.00961538:0.166667, 300:3:0.113636:0.333333;400:1:0.047619:0.363636;100:1:0.047619:0.2, 500:3:0.16129:0.222222, 600:1:0.0267857:0.166667;200:3:0.152381:0.5;700:3:0.102273:0.222222;500:3:0.0813953:0.222222;300:1:0.00943396:0.130435
FFI16_RS27045, 1771.0, , , , , 
FFI16_RS27050, 2271.3, , , , , 
FFI16_RS27055, 757.7, 700:3:0.102041:0.126582, , , 600:1:0.025:0.137931;600:1:0.0126582:0.137931;600:3:0.0508475:0.136364;600:1:0.0327869:0.136364;600:3:0.0819672:0.285714;600:1:0.0338983:0.190476;100:3:0.111111:0.238095, 
FFI16_RS27060, 255.3, , , , , 300:3:0.394737:0.632353
FFI16_RS27065, 784.3, , 100:3:0.0972973:0.193548;500:1:0.0320856:0.193548, 300:1:0.0117647:0.136364;300:1:0.0121951:0.15, , 
FFI16_RS27070, 1173.0, , , 600:1:0.0588235:0.176471;600:1:0.0555556:0.176471;400:1:0.0625:0.176471, , 
FFI16_RS27075, 1399.0, , , , , 
FFI16_RS27080, 1069.7, , , , , 
FFI16_RS27085, 613.7, , , , , 
FFI16_RS27090, 727.0, , , , , 500:1:0.0380952:0.186047
FFI16_RS27095, 681.3, , , , , 300:1:0.0642857:0.213333;100:3:0.661871:0.730159
FFI16_RS27100, 530.7, , , , , 
FFI16_RS27105, 348.7, , , , , 
FFI16_RS27110, 566.7, , , , , 
FFI16_RS27115, 1142.3, , , , , 
FFI16_RS27120, 3634.0, 600:3:0.097561:0.419643, , 300:1:0.025:0.181818;300:1:0.0208333:0.2, 600:3:0.0571429:0.166667;500:3:0.571429:0.571429, 
FFI16_RS27125, 3626.0, , 500:1:0.032967:0.12;500:1:0.0337079:0.166667;400:3:0.0813953:0.210526;400:3:0.1:0.282051;100:3:0.111111:0.214286, 300:3:0.166667:0.2, 300:1:0.0285714:0.285714;300:1:0.0625:0.142857, 500:1:0.0645161:0.125;300:1:0.0677966:0.177778
FFI16_RS27130, 845.3, 700:3:0.0769231:0.135802;800:3:0.121951:0.121951, , 600:1:0.0131579:0.130435, , 
FFI16_RS27135, 893.3, 800:3:0.127907:0.127907, , , , 
FFI16_RS27140, 798.3, , , , , 
FFI16_RS27145, 807.3, , , , , 
FFI16_RS27150, 1185.0, , , , , 300:3:0.190789:0.333333
FFI16_RS27155, 1169.3, , 500:1:0.0136986:0.172414;500:1:0.0642857:0.238095, , , 
FFI16_RS27160, 762.0, , , , , 
FFI16_RS27165, 468.7, , , 300:1:0.037037:0.166667, , 500:1:0.0687831:0.196078
FFI16_RS27170, 835.0, , , , , 
FFI16_RS27175, 281.0, , , , , 
FFI16_RS27180, 483.7, , 800:3:0.144737:0.144737, , , 
FFI16_RS27185, 752.3, , , , , 
FFI16_RS27190, 407.3, , , , , 
FFI16_RS27195, 1055.0, , 300:1:0.0555556:0.222222, 300:1:0.0769231:0.307692, 600:3:0.102564:0.285714, 500:1:0.00900901:0.146341
FFI16_RS27200, 845.0, , , , , 
FFI16_RS27205, 1818.0, , , , 600:3:0.0441176:0.294118, 
FFI16_RS27210, 1267.3, , , , , 
FFI16_RS27215, 742.0, , , , , 
FFI16_RS27220, 654.0, 300:3:0.333333:0.42029;200:1:0:0.16;500:3:0.5:0.769231, 200:2:0.935252:0.971429, 500:3:0.283333:0.540541, 500:3:0.584906:0.584906;300:3:0.318182:1, 200:3:0.256098:0.342857;300:3:0.424242:0.555556
FFI16_RS27225, 786.3, , , , , 
FFI16_RS27230, 606.3, 300:3:0.162791:0.176471, 700:3:0.118182:0.186047;400:3:0.145455:0.3125, , , 
FFI16_RS27235, 1107.3, , , , , 
FFI16_RS27240, 1054.0, , , 300:1:0.038961:0.1875, , 
FFI16_RS27245, 624.7, 400:3:0.66:0.704545, 200:3:0.898204:0.97561, 200:3:0.674419:0.8125;500:1:0.0571429:0.136364, 400:3:0.571429:0.571429, 300:3:0.348993:0.506329;500:3:0.466667:0.573171
FFI16_RS27250, 348.7, , , , , 
FFI16_RS27255, 156.7, , 500:1:0.0344828:0.222222;700:1:0.0344828:0.181818;400:3:0.214286:0.3125;400:3:0.107143:0.238095;400:3:0.134615:0.352941;700:3:0.115385:0.352941;600:3:0.16:0.2;800:3:0.16:0.2, , , 300:1:0.0338983:0.222222;300:3:0.135593:0.4;200:3:0.101695:0.375
FFI16_RS27260, 607.0, 700:3:0.377358:0.377358, , , , 
FFI16_RS27265, 527.7, , , , , 
FFI16_RS27270, 232.0, , , , , 
FFI16_RS27275, 890.0, , , , , 400:1:0.031746:0.153846
FFI16_RS27280, 309.3, , , , , 
FFI16_RS27285, 548.3, , , , , 
FFI16_RS27290, 368.0, , , , , 
FFI16_RS27300, 508.0, , , , , 
FFI16_RS27305, 3357.0, , , , , 
FFI16_RS27310, 353.0, , , , , 
FFI16_RS27315, 1578.0, , , , 600:1:0.0246914:0.285714, 
FFI16_RS27320, 2005.0, , , , , 
FFI16_RS27325, 790.3, , , , , 
FFI16_RS27330, 1372.0, , , , , 
FFI16_RS27335, 468.3, , , 500:1:0.0517241:0.173913, , 300:3:0.102273:0.3
FFI16_RS27340, 482.3, , 500:1:0.0120482:0.137931;300:1:0.0496894:0.22449;500:1:0.0597826:0.181818;300:1:0.0568182:0.165217, , , 500:1:0.0478723:0.172414
FFI16_RS27345, 1156.3, , , , 600:3:0.1:0.153846, 
FFI16_RS27350, 442.0, , , , , 
FFI16_RS27355, 868.3, , , , , 
FFI16_RS27360, 1114.7, , , , , 
FFI16_RS27365, 436.7, , , , , 
FFI16_RS27370, 1017.3, , , , , 400:1:0:0.162791
FFI16_RS27375, 970.7, , , 600:3:0.525253:0.525253, , 
FFI16_RS27380, 2637.7, , 500:1:0.0306748:0.139535, , , 
FFI16_RS27385, 489.7, , , , , 
FFI16_RS27390, 541.0, , , , , 500:1:0:0.166667
FFI16_RS27395, 2237.3, , , , , 
FFI16_RS27400, 526.7, , , , , 
FFI16_RS27405, 871.0, , , , , 
FFI16_RS27410, 1292.3, 800:3:0.117647:0.117647, , , , 
FFI16_RS27415, 786.7, , , , , 
FFI16_RS27420, 395.0, 500:3:0.153846:0.376147, , , , 
FFI16_RS27425, 684.7, , , , , 
FFI16_RS27430, 785.3, , , , , 
FFI16_RS27440, 1122.0, , , , , 
FFI16_RS27445, 1559.3, , , , , 
FFI16_RS27450, 689.7, , , , , 
FFI16_RS27455, 183.7, , 500:1:0.0490196:0.166667, , , 
FFI16_RS27460, 558.0, , , , , 
FFI16_RS27465, 324.7, , 100:3:0.102041:0.292683;100:3:0.122699:0.321429;400:1:0.0606061:0.2;300:3:0.0875912:0.228571, 500:1:0.0322581:0.214286;300:1:0.0909091:0.25, , 400:1:0.0689655:0.22807;100:1:0.075:0.375;100:1:0.048:0.235294;300:3:0.0901639:0.216667;100:3:0.1875:0.325581;600:1:0:0.130435
FFI16_RS27470, 824.3, , 500:1:0.0151515:0.12;200:2:0.943548:0.977778, , 300:3:0.46875:0.801653, 
FFI16_RS27475, 737.7, 500:3:0.675676:0.690476, , 600:1:0.0333333:0.25;500:1:0.0545455:0.3;300:1:0.0943396:0.2, , 
FFI16_RS27480, 625.0, , , 300:1:0.0597015:0.222222, 300:1:0.0212766:0.2, 
FFI16_RS27485, 315.7, , , , 400:1:0.0888889:0.157895, 400:1:0.01:0.148148;400:1:0.030303:0.152174
FFI16_RS27490, 1674.0, , , , , 
FFI16_RS27495, 304.3, , , , , 
FFI16_RS27500, 492.7, , 300:3:0.443478:0.552239, , , 
FFI16_RS27505, 747.7, , , , , 
FFI16_RS27510, 644.7, , , , , 
FFI16_RS27515, 306.0, , , , , 
FFI16_RS27520, 686.7, , , , , 
FFI16_RS27525, 489.3, 800:3:0.147059:0.147059, , , 600:1:0:0.148148;600:1:0.0454545:0.148148, 
FFI16_RS27530, 700.3, , , , , 
FFI16_RS27535, 1063.0, , , , , 
FFI16_RS27540, 222.7, , 700:3:0.0843373:0.130435;500:1:0.0549451:0.148148, 600:1:0.0188679:0.428571;500:3:0.122807:0.166667, , 800:3:0.105263:0.16129
FFI16_RS27545, 345.0, , , 500:1:0.0483871:0.222222, , 
FFI16_RS27550, 1004.7, , , 600:1:0.028169:0.166667;300:3:0.0967742:0.35, , 500:3:0.54386:0.5875
FFI16_RS27555, 552.7, , , , , 600:1:0:0.16
FFI16_RS27560, 1314.0, , , , , 600:3:0.474576:0.48
FFI16_RS27565, 278.3, , , , , 
FFI16_RS27570, 135.0, , , , , 
FFI16_RS27575, 388.7, , , , , 
FFI16_RS27580, 1221.7, , , , , 600:3:0.380952:0.578947
FFI16_RS27585, 939.7, , , , , 
FFI16_RS27590, 1245.3, , , , , 
FFI16_RS27595, 1178.3, , , , , 
FFI16_RS27600, 241.7, , , , , 
FFI16_RS27605, 1080.3, , 400:1:0.0574713:0.189189;500:1:0.0512821:0.148148, 500:1:0.0714286:0.153846, , 
FFI16_RS27610, 289.7, , , , , 
FFI16_RS27615, 474.0, 500:3:0.608696:0.809524, , , , 
FFI16_RS27620, 1039.3, , , , , 
FFI16_RS27625, 245.3, , , , , 
FFI16_RS27630, 890.7, , , 300:1:0.0277778:0.142857, , 
FFI16_RS27635, 520.3, , , , , 
FFI16_RS27640, 418.7, , , , , 
FFI16_RS27645, 1570.3, , , , , 
FFI16_RS27650, 484.3, , , , , 
FFI16_RS27655, 1654.0, , , , , 
FFI16_RS27660, 1358.7, , , , , 
FFI16_RS27665, 1152.7, , , , 600:3:0.0535714:0.192308;600:3:0.0491803:0.147059;600:1:0.0181818:0.147059, 
FFI16_RS27670, 733.3, , , , , 
FFI16_RS27675, 1600.0, , 400:1:0.0344828:0.190476;700:3:0.0952381:0.235294;400:1:0.0705882:0.190476;300:3:0.183908:0.285714, 500:1:0.133333:0.26087, , 
FFI16_RS27680, 767.7, , , , , 
FFI16_RS27685, 443.7, , , , , 
FFI16_RS27690, 1210.0, , 600:3:0.04375:0.41;500:1:0.0204082:0.12, , 600:1:0.0705882:0.34375;600:1:0.025:0.157895;600:3:0.0722892:0.157895, 
FFI16_RS27695, 297.7, , , , , 
FFI16_RS27700, 358.7, , , , , 
FFI16_RS27705, 1028.3, , 700:3:0.142857:0.142857, 400:1:0.05:0.172414, , 
FFI16_RS27710, 422.0, , , , , 
FFI16_RS27715, 356.0, , , , , 
FFI16_RS27720, 540.7, , , , , 
FFI16_RS27725, 670.0, , , , , 
FFI16_RS27730, 553.0, , , , , 
FFI16_RS27735, 634.3, , , , , 
FFI16_RS27740, 942.0, , , , , 
FFI16_RS27745, 230.3, , , , , 
FFI16_RS27750, 362.3, , , , , 
FFI16_RS27755, 169.0, , , , , 
FFI16_RS27760, 413.0, , , , , 
FFI16_RS27765, 2258.3, , , 500:3:0.333333:0.372093, , 
FFI16_RS27770, 284.0, , , , , 
FFI16_RS27775, 323.0, , , , , 
FFI16_RS27780, 530.7, , , , , 
FFI16_RS27785, 1163.7, , , , , 
FFI16_RS27790, 662.0, , , , , 
FFI16_RS27795, 809.3, , , , , 
FFI16_RS27800, 555.0, , , , , 
FFI16_RS27805, 878.3, , , , , 
FFI16_RS27810, 930.0, , , , , 
FFI16_RS27815, 496.0, , 600:3:0.42246:0.585714, , , 
FFI16_RS27820, 458.7, , , , , 
FFI16_RS27825, 616.7, 800:3:0.235294:0.235294, , , , 
FFI16_RS27830, 1004.3, 300:1:0.142857:0.363636;800:3:0.176471:0.176471, 300:3:0.272727:0.277778;300:3:0.214286:0.285714;800:3:0.285714:0.285714;500:1:0.0222222:0.444444;400:1:0.0612245:0.25;700:3:0.0967742:0.25, 300:3:0.285714:0.6, 500:3:0.333333:0.333333;100:3:0.3:0.428571;300:1:0:0.333333;300:1:0:0.333333;100:3:0.4:0.428571, 300:3:0.181818:0.357143;700:3:0.105263:0.266667;800:3:0.428571:0.428571;200:3:0.5:0.5;500:1:0:0.416667;300:3:0.4:0.4;300:1:0.2:0.428571;300:1:0.111111:0.428571;600:3:0.333333:0.375;700:1:0.0769231:0.3
FFI16_RS27835, 395.0, , , 200:1:0.0740741:0.25;600:1:0.0322581:0.1875, , 300:1:0.0490196:0.2;500:1:0.0183486:0.155556;300:1:0.0472441:0.166667
FFI16_RS27840, 1444.0, , , 500:3:0.213483:0.542857, , 
FFI16_RS27845, 421.0, , , , , 
FFI16_RS27850, 563.7, , , , , 
FFI16_RS27855, 566.3, , , , , 
FFI16_RS27860, 491.3, , , , , 
FFI16_RS27865, 292.0, , , , , 
FFI16_RS27870, 1150.3, , 700:1:0:0.130435, , 600:1:0.0212766:0.1875, 
FFI16_RS27875, 1512.3, 100:3:0.322581:0.75;200:3:0.555556:0.786517, , 100:3:0.675:0.8;100:3:0.306122:0.710526, , 100:3:0.708333:0.714286;200:3:0.205479:0.25641;200:3:0.0833333:0.405941
FFI16_RS27880, 349.7, , , , , 
FFI16_RS27885, 603.0, , , , , 300:3:0.242718:0.317073
FFI16_RS27890, 958.7, , , , , 
FFI16_RS27895, 563.3, , , , , 
FFI16_RS27900, 866.0, , , , , 300:3:0.237624:0.438596
FFI16_RS27905, 1706.3, , 700:3:0.114286:0.175439;700:3:0.0747664:0.140351, 700:3:0.16:0.16, , 700:3:0.141732:0.141732;700:3:0.163793:0.163793;700:3:0.175439:0.175439
FFI16_RS27910, 1300.3, 400:1:0.0909091:0.302083;500:3:0.679245:0.679245, 100:2:0.899225:0.973333, 500:3:0.169811:0.8, 300:3:0.5:0.819672, 300:3:0.316239:0.4;400:3:0.415094:0.673469
FFI16_RS27915, 591.7, , , , , 
FFI16_RS27920, 622.7, , , , , 
FFI16_RS27925, 1871.0, 500:3:0.657143:0.803922, , , , 
FFI16_RS27930, 418.3, , , , , 
FFI16_RS27935, 557.7, , , 500:3:0.257143:0.565217, , 
FFI16_RS27940, 472.3, , , , , 
FFI16_RS27945, 511.0, , , , , 
FFI16_RS27950, 693.3, , , , , 
FFI16_RS27955, 624.3, , , , , 
FFI16_RS27960, 355.3, , , , , 
FFI16_RS27965, 1060.0, , 100:2:0.893333:0.972973, , , 
FFI16_RS27970, 1606.0, , 100:1:0.0344828:0.452381, , , 
FFI16_RS27975, 1181.7, , , , , 
FFI16_RS27980, 737.7, , , , , 
FFI16_RS27985, 463.3, , , , , 
FFI16_RS27990, 1908.0, , , 300:1:0.0666667:0.230769, , 800:3:0.142857:0.142857;800:3:0.170732:0.170732;800:3:0.175:0.175
FFI16_RS27995, 527.3, , , , , 
FFI16_RS28000, 1115.3, , , , , 
FFI16_RS28005, 838.3, , , , , 
FFI16_RS28010, 359.3, , , , , 
FFI16_RS28015, 838.7, , , 700:3:0.142857:0.142857, , 
FFI16_RS28020, 2039.7, , , , , 
FFI16_RS28025, 822.0, , , , , 
FFI16_RS28030, 446.0, , , , 700:3:0.133333:0.133333, 
FFI16_RS28035, 210.3, , , , , 
FFI16_RS28040, 527.0, , , , 300:1:0:0.111111, 
FFI16_RS28045, 209.0, , , , , 600:3:0.0862069:0.216867
FFI16_RS28050, 245.3, , , , , 
FFI16_RS28055, 259.7, , , , , 
FFI16_RS28060, 457.0, , , , , 
FFI16_RS28065, 1042.3, , , 400:3:0.0958904:0.190476, , 300:1:0.0620155:0.189655;300:1:0.0729927:0.175439;100:3:0.170213:0.403509
FFI16_RS28070, 884.0, , , , , 
FFI16_RS28075, 367.0, , , , , 
FFI16_RS28080, 915.7, , , , , 
FFI16_RS28085, 862.3, , , , , 
FFI16_RS28090, 1277.7, , , , 600:3:0.0793651:0.428571, 
FFI16_RS28095, 921.0, , , , , 
FFI16_RS28100, 343.7, , , , , 
FFI16_RS28105, 966.0, , , , , 
FFI16_RS28110, 615.3, , , , , 
FFI16_RS28115, 306.0, , , , , 
FFI16_RS28120, 345.3, , , , , 
FFI16_RS28125, 778.0, , , , , 
FFI16_RS28130, 1360.7, , , 300:1:0.0681818:0.230769, , 300:1:0.0490798:0.178571
FFI16_RS28135, 362.7, , , , , 
FFI16_RS28140, 386.3, , , , , 
FFI16_RS28145, 1142.7, , , , 600:1:0.0392157:0.142857, 
FFI16_RS28150, 929.3, , , 600:3:0.345455:0.485714, , 
FFI16_RS28155, 1068.7, , , , , 
FFI16_RS28160, 847.7, , , , , 500:1:0.046875:0.125
FFI16_RS28165, 1134.3, 700:3:0.567568:0.567568;400:3:0.173913:0.32, , , 200:3:0.464286:0.464286, 
FFI16_RS28170, 594.0, , , , , 
FFI16_RS28175, 549.0, , , , , 
FFI16_RS28180, 815.0, , , , , 
FFI16_RS28185, 882.3, , , , , 
FFI16_RS28190, 592.7, , , , , 
FFI16_RS28195, 592.0, 800:3:0.142857:0.142857, , , , 
FFI16_RS28200, 183.3, , , , , 
FFI16_RS28205, 577.3, 600:3:0.166667:0.166667;700:3:0.15:0.15;700:3:0.153846:0.153846;600:3:0.128205:0.212766;600:3:0.102564:0.106383, , , , 100:3:0.18254:0.4375
FFI16_RS28210, 1163.7, , , , 600:1:0.0361446:0.181818, 
FFI16_RS28215, 692.3, , , , , 
FFI16_RS28220, 1090.3, , , , , 
FFI16_RS28225, 1113.7, , , , , 
FFI16_RS28230, 947.0, , , , , 
FFI16_RS28235, 241.0, , , , , 
FFI16_RS28240, 795.3, , 500:1:0.0145985:0.342105, 200:3:0.301587:0.761194, , 
FFI16_RS28245, 944.0, , , , , 
FFI16_RS28250, 698.0, , , , , 
FFI16_RS28255, 654.7, , , , , 
FFI16_RS28260, 593.7, , 500:1:0.0469799:0.142857, , , 
FFI16_RS28270, 827.0, 600:3:0.346939:0.346939, , , , 
FFI16_RS28275, 348.7, , , , , 
FFI16_RS28280, 688.0, , , , , 
FFI16_RS28285, 1901.0, , , , , 600:3:0.409836:0.611111
FFI16_RS28290, 914.0, , , , , 
FFI16_RS28295, 686.0, , , , , 
FFI16_RS28300, 889.0, , , , 600:1:0.0285714:0.25, 
FFI16_RS28305, 310.7, , 500:1:0.00793651:0.142857, , , 
FFI16_RS28310, 367.3, , , , , 
FFI16_RS28315, 542.7, , , , 600:1:0:0.214286, 
FFI16_RS28320, 718.7, , , , , 
FFI16_RS28325, 670.7, , , , , 
FFI16_RS28330, 512.3, , , , , 
FFI16_RS28335, 365.3, , , , , 
FFI16_RS28340, 465.3, , , , , 
FFI16_RS28345, 363.7, , , , , 
FFI16_RS28350, 1034.7, , , , , 
FFI16_RS28360, 1174.0, , , , , 
FFI16_RS28365, 526.0, , , , , 400:3:0.479167:0.622951
FFI16_RS28370, 809.7, , 600:1:0:0.125;600:3:0.0429448:0.308642, , 300:1:0.0512821:0.272727, 400:1:0.0227273:0.16
FFI16_RS28375, 795.0, , 300:3:0.141509:0.246154, 300:3:0.205128:0.333333;600:3:0.0810811:0.176471, , 600:1:0.06:0.136364;600:1:0.0315789:0.142857
FFI16_RS28380, 1578.7, , , , , 400:3:0.44:0.642857
FFI16_RS28385, 605.7, , , , , 
FFI16_RS28390, 1184.0, , , , 300:1:0.030303:0.157895, 100:3:0.12844:0.37037
FFI16_RS28395, 342.7, , , , , 
FFI16_RS28400, 935.0, , , , , 
FFI16_RS28405, 354.7, , , , , 
FFI16_RS28410, 607.0, , , , , 
FFI16_RS28415, 413.7, , , , , 
FFI16_RS28420, 1740.0, , , , , 200:3:0.52381:0.666667
FFI16_RS28425, 658.0, , , , , 
FFI16_RS28430, 721.7, , , , , 
FFI16_RS28435, 703.7, , , , , 
FFI16_RS28440, 432.3, , , , , 
FFI16_RS28445, 1725.7, , , , , 
FFI16_RS28450, 661.7, , 300:3:0.127119:0.230769;300:1:0.0869565:0.219512;300:1:0.0818182:0.2, 200:1:0.0810811:0.181818;600:1:0.0266667:0.285714;400:1:0.0886076:0.181818;100:1:0.0533333:0.222222;200:3:0.140845:0.25;200:1:0.0909091:0.333333, 300:1:0.0350877:0.357143, 200:3:0.0982143:0.210526;300:1:0.0442478:0.205128
FFI16_RS28455, 901.3, , , , , 
FFI16_RS28460, 1276.7, 800:3:0.133333:0.133333;800:3:0.153846:0.153846, , 700:3:0.153846:0.153846;700:3:0.205128:0.205128;700:3:0.2:0.2;500:3:0.0519481:0.193548, 700:3:0.193548:0.193548;700:3:0.148148:0.148148;700:3:0.153846:0.153846;700:3:0.16:0.16, 200:3:0.305556:0.355263
FFI16_RS28465, 817.0, , , , , 
FFI16_RS28470, 958.0, , 100:1:0:0.142857;400:1:0.0714286:0.181818, 400:1:0:0.125;400:1:0.111111:0.16;400:3:0.166667:0.357143;400:3:0.210526:0.416667;400:1:0.0769231:0.266667, , 600:1:0.03:0.136364;200:3:0.0842105:0.333333;500:1:0.0505051:0.214286;600:1:0.0808081:0.25
FFI16_RS28475, 439.7, , , , , 
FFI16_RS28480, 555.7, , , , , 
FFI16_RS28485, 533.7, , , , , 
FFI16_RS28490, 531.7, , , , , 
FFI16_RS28495, 506.7, , , , , 
FFI16_RS28500, 1021.3, 800:3:0.137931:0.137931, , , , 
FFI16_RS28505, 1074.3, , , , , 
FFI16_RS28510, 392.0, , , , , 
FFI16_RS28515, 1118.3, , , , , 
FFI16_RS28520, 929.3, , 400:1:0.0097561:0.25, , , 100:3:0.582857:0.829787
FFI16_RS28525, 504.0, , , , 600:1:0.0714286:0.357143;600:1:0.028169:0.214286, 
FFI16_RS28530, 711.7, , , , , 400:3:0.504425:0.611111
FFI16_RS28535, 1973.3, 700:3:0.0714286:0.12766, , , , 
FFI16_RS28540, 1502.3, , , , , 
FFI16_RS28545, 963.7, , , , , 
FFI16_RS28550, 1011.3, , , , , 600:3:0.363636:0.614035
FFI16_RS28555, 765.7, , , , , 
FFI16_RS28560, 631.0, , , 100:3:0.626866:0.916667, , 
FFI16_RS28565, 302.3, , , , , 
FFI16_RS28570, 460.7, , , , , 
FFI16_RS28575, 1312.3, , , , , 
FFI16_RS28580, 445.3, , , , , 
FFI16_RS28585, 1186.3, , , , , 500:1:0.0393701:0.139535
FFI16_RS28590, 560.3, , , , , 
FFI16_RS28595, 676.0, , , , , 
FFI16_RS28600, 819.7, , , , , 
FFI16_RS28605, 463.0, , , 700:3:0.212121:0.212121;700:3:0.153846:0.153846;700:3:0.137255:0.137255;700:3:0.12:0.12, , 
FFI16_RS28610, 1126.3, , 500:1:0.028169:0.115385, 200:3:0.275:0.428571, , 400:3:0.493333:0.681159
FFI16_RS28615, 1117.3, , , , , 
FFI16_RS28620, 1140.7, , , , , 
FFI16_RS28625, 491.7, , , , , 
FFI16_RS28630, 762.7, , , , , 
FFI16_RS28635, 760.3, 300:3:0.216216:0.216216, 500:1:0.0165289:0.166667;400:1:0.0265487:0.137931;500:1:0.0594059:0.166667, 600:1:0.0566038:0.142857;100:3:0.130435:0.3, , 
FFI16_RS28640, 626.7, , , , , 
FFI16_RS28645, 276.3, , , , , 
FFI16_RS28650, 214.3, , , , , 
FFI16_RS28655, 662.7, , , , , 
FFI16_RS28660, 564.0, , , , , 
FFI16_RS28665, 258.0, , , , , 
FFI16_RS28670, 918.3, , 500:1:0.026087:0.178571, , , 
FFI16_RS28675, 448.0, , , , , 
FFI16_RS28680, 348.7, , , , , 
FFI16_RS28685, 492.3, , , , , 
FFI16_RS28690, 979.0, , , , , 
FFI16_RS28695, 462.0, , , , , 
FFI16_RS28700, 645.0, , , , , 
FFI16_RS28705, 577.3, , , 500:1:0.0447761:0.128205, , 
FFI16_RS28710, 767.7, 700:3:0.441176:0.441176, , , , 
FFI16_RS28715, 590.0, , , , , 
FFI16_RS28720, 429.3, , , , , 
FFI16_RS28725, 940.7, , , 400:1:0.0181818:0.2;300:1:0:0.230769, , 300:1:0.0268456:0.196078
FFI16_RS28730, 772.3, , 400:3:0.392265:0.4, , , 
FFI16_RS28735, 459.0, , , , , 
FFI16_RS28740, 338.3, , , , , 
FFI16_RS28745, 495.7, , , , , 600:1:0.0720721:0.139535
FFI16_RS28750, 761.3, , , , 700:3:0.138889:0.138889, 
FFI16_RS28755, 825.7, , , , , 200:3:0.0569106:0.254545
FFI16_RS28760, 415.7, , , , , 
FFI16_RS28765, 326.7, , , , 700:3:0.121212:0.121212, 600:3:0.322222:0.578125
FFI16_RS28770, 408.0, , , , , 
FFI16_RS28775, 1537.7, , , , , 
FFI16_RS28780, 4480.7, , , 500:3:0.25:0.285714, , 
FFI16_RS28785, 332.3, , , , , 
FFI16_RS28790, 277.3, , 300:3:0.380952:0.469388, , , 
FFI16_RS28795, 592.3, , , , , 
FFI16_RS28800, 301.7, , , , , 
FFI16_RS28805, 1369.7, , , , , 
FFI16_RS28810, 617.7, , 300:1:0.0169492:0.190476, , , 300:1:0.0714286:0.207547;400:1:0.0347826:0.177778
FFI16_RS28815, 225.7, , , , , 
FFI16_RS28820, 627.0, , , , , 
FFI16_RS28825, 578.3, , , , , 
FFI16_RS28830, 432.3, , , , , 
FFI16_RS28835, 665.7, , , , , 
FFI16_RS28840, 370.0, , , , , 300:3:0.234694:0.295455
FFI16_RS28845, 561.7, , , , , 
FFI16_RS28850, 737.3, , 500:1:0.04:0.146341, , , 
FFI16_RS28855, 408.0, , , , , 
FFI16_RS28860, 519.7, , , , , 
FFI16_RS28865, 535.7, , , , , 
FFI16_RS28870, 764.3, 800:3:0.225:0.225, 100:3:0.121739:0.24, 600:1:0.0192308:0.142857, 600:1:0:0.166667;600:1:0.0163934:0.333333, 400:1:0.0510204:0.1875;500:1:0.020202:0.129032;300:1:0.0505051:0.157895;500:1:0.0606061:0.225806;300:1:0.0526316:0.166667;200:3:0.0909091:0.264706
FFI16_RS28875, 944.0, , , , , 
FFI16_RS28880, 728.7, , , , , 
FFI16_RS28885, 636.3, , , , , 
FFI16_RS28890, 1187.3, , , , , 
FFI16_RS28895, 514.0, , , , , 
FFI16_RS28900, 491.3, , , , , 
FFI16_RS28905, 768.0, , , , , 
FFI16_RS28910, 326.0, , , , , 
FFI16_RS28915, 1515.0, , , , , 400:3:0.415929:0.6875;400:3:0.417476:0.64
FFI16_RS28920, 703.7, , , , , 
FFI16_RS28925, 760.0, , , , , 
FFI16_RS28930, 1102.7, 800:3:0.181818:0.181818, , , , 
FFI16_RS28935, 411.7, , , , , 
FFI16_RS28940, 1541.3, , , , , 
FFI16_RS28945, 745.3, , , , , 
FFI16_RS28950, 1478.3, , , , , 600:1:0.0538922:0.256757
FFI16_RS28955, 1024.3, 300:1:0.0888889:0.204545, 300:3:0.107843:0.28;300:3:0.177885:0.271186, 100:3:0.157895:0.444444;600:1:0.0657895:0.2, , 
FFI16_RS28960, 382.7, , 200:1:0:0.232558, , , 
FFI16_RS28965, 992.7, , , , , 
FFI16_RS28970, 377.0, , , , , 
FFI16_RS28975, 377.3, , , , , 
