Identifier, Size, 0J1, 0J2, 0J3, 0J4, 0J5
FFI39_RS23630, 1033.0, , , , , 
FFI39_RS23635, 1669.7, , , , , 100:1:0.0625:0.137255
FFI39_RS23640, 769.0, , , , , 
FFI39_RS23645, 730.7, , , , , 
FFI39_RS23650, 1129.3, , , 700:3:0.140625:0.140625;700:3:0.142857:0.142857;700:3:0.15493:0.15493, , 200:3:0.1875:0.385542
FFI39_RS23655, 414.7, , , , , 
FFI39_RS23660, 915.7, , , , , 
FFI39_RS23665, 788.3, , , , , 
FFI39_RS23670, 676.7, , , , , 
FFI39_RS23675, 620.7, , , , , 
FFI39_RS23680, 784.7, , , , , 
FFI39_RS23685, 669.0, , , , , 
FFI39_RS23690, 373.0, , , , , 
FFI39_RS23695, 1950.3, , , , , 
FFI39_RS23700, 373.7, , , , , 
FFI39_RS23705, 1551.3, , , , , 
FFI39_RS23710, 655.7, , , , , 
FFI39_RS23715, 1134.3, , , , , 
FFI39_RS23720, 653.0, , , , , 
FFI39_RS23725, 1058.3, , , , , 
FFI39_RS23730, 872.3, , , , , 
FFI39_RS23735, 2301.7, , , , , 
FFI39_RS23740, 837.3, , , , , 
FFI39_RS23745, 631.7, , , , , 
FFI39_RS23750, 1024.0, , , , 300:3:0.833333:0.833333, 
FFI39_RS23755, 872.3, , , , , 
FFI39_RS23760, 1337.0, , , , , 
FFI39_RS23765, 1881.3, , , , , 
FFI39_RS23770, 360.3, , , , , 
FFI39_RS23775, 404.3, , , , , 
FFI39_RS23780, 843.3, , , , , 
FFI39_RS23785, 662.0, , , , , 
FFI39_RS23790, 487.3, , , , , 
FFI39_RS23795, 283.3, , , , , 
FFI39_RS23800, 609.7, , , , , 
FFI39_RS23805, 571.0, , , , , 
FFI39_RS23810, 2218.7, , , 500:3:0.0923077:0.2, , 
FFI39_RS23815, 635.7, , , , , 
FFI39_RS23820, 1527.7, , , , , 
FFI39_RS23825, 813.0, , , , , 400:3:0.283333:0.426966
FFI39_RS23830, 713.7, , , 600:3:0.155556:0.230769, , 
FFI39_RS23835, 395.0, , , , , 
FFI39_RS23840, 177.0, , , , , 
FFI39_RS23845, 844.7, , , , , 
FFI39_RS23850, 2081.7, , , , , 
FFI39_RS23855, 583.0, , , , , 
FFI39_RS23860, 762.3, , , , , 
FFI39_RS23865, 322.7, , , , , 
FFI39_RS23870, 806.0, , , , , 
FFI39_RS23875, 1922.3, , , , , 
FFI39_RS23880, 614.7, , , , , 
FFI39_RS23885, 1022.7, , , , , 
FFI39_RS23890, 646.3, , , , , 
FFI39_RS23895, 1039.7, , , , , 
FFI39_RS23900, 490.0, , , , , 
FFI39_RS23905, 596.7, , , , , 
FFI39_RS23910, 803.0, , , , , 
FFI39_RS23915, 501.0, , , , , 
FFI39_RS23920, 519.0, , , , , 
FFI39_RS23925, 363.3, , , , , 
FFI39_RS23930, 469.3, , , , , 
FFI39_RS23935, 1150.0, , , , , 
FFI39_RS23940, 644.3, , , , , 
FFI39_RS23945, 590.3, , , , , 
FFI39_RS23950, 529.3, , , , , 
FFI39_RS23955, 442.7, , , , , 
FFI39_RS23960, 454.7, , , , , 
FFI39_RS23965, 874.3, , , , 300:3:0.162791:0.234694, 
FFI39_RS23970, 1047.0, , , , , 
FFI39_RS23975, 1002.7, , , , , 
FFI39_RS23980, 1342.3, , , , , 
FFI39_RS23985, 880.0, , , , , 
FFI39_RS23990, 469.7, , , , , 
FFI39_RS23995, 1300.0, , , , , 
FFI39_RS24000, 1036.0, , , , , 
FFI39_RS24005, 617.0, , , , , 
FFI39_RS24010, 675.7, , , , , 
FFI39_RS24015, 1010.0, , , , , 
FFI39_RS24020, 282.0, , , , , 
FFI39_RS24025, 2743.0, , , , 300:3:0.172414:0.316832, 
FFI39_RS24030, 717.7, , , , , 
FFI39_RS24035, 902.0, , , , , 400:3:0.616667:0.616667
FFI39_RS24040, 1253.0, , , , , 400:3:0.0487805:0.145833
FFI39_RS24045, 723.0, , , , , 
FFI39_RS24050, 1060.0, , , , , 
FFI39_RS24055, 911.0, , , , , 
FFI39_RS24060, 960.0, , , , , 
FFI39_RS24065, 702.0, , , , , 
FFI39_RS24070, 792.0, , , , , 
FFI39_RS24075, 865.0, , , , , 
FFI39_RS24080, 743.7, , , , 300:3:0.347222:0.347222, 
FFI39_RS24085, 455.7, , , , , 
FFI39_RS24090, 1582.3, , , 500:1:0.04:0.14, , 
FFI39_RS24095, 1032.7, , , , , 
FFI39_RS24100, 1258.7, , , , , 
FFI39_RS24105, 273.3, , , , , 
FFI39_RS24110, 1358.3, , , , , 
FFI39_RS24115, 648.0, , , , , 
FFI39_RS24120, 483.0, , , , , 
FFI39_RS24125, 664.3, , , , , 
FFI39_RS24130, 647.0, , , , , 
FFI39_RS24135, 528.0, , , , , 
FFI39_RS24140, 296.7, , , , , 
FFI39_RS24145, 180.0, , , , , 
FFI39_RS24150, 1791.7, , , , , 
FFI39_RS24155, 1447.7, , , , , 
FFI39_RS24160, 446.7, , , , , 
FFI39_RS24165, 271.3, , , , , 
FFI39_RS24170, 961.7, , , , , 
FFI39_RS24175, 846.0, , , , , 
FFI39_RS24180, 568.3, , , , , 
FFI39_RS24185, 903.3, , , , , 
FFI39_RS24190, 406.3, , , , , 
FFI39_RS24195, 876.3, , , , , 
FFI39_RS24200, 577.3, , , , , 
FFI39_RS24205, 1065.7, , , , , 
FFI39_RS24210, 1094.3, , , , , 
FFI39_RS24215, 486.3, , , , , 
FFI39_RS24220, 485.7, , , , , 
FFI39_RS24225, 849.0, , , , , 
FFI39_RS24230, 825.7, , , , , 
FFI39_RS24235, 484.3, , , , , 
FFI39_RS24240, 984.3, , , , , 
FFI39_RS24245, 609.0, , , , , 
FFI39_RS24250, 766.3, , , , , 600:3:0.105263:0.225806
FFI39_RS24255, 778.0, , , , , 
FFI39_RS24260, 771.3, , , , 300:3:0.259036:0.26087, 
FFI39_RS24265, 1436.7, , , , , 
FFI39_RS24270, 973.3, , , 800:3:0.130435:0.130435, , 
FFI39_RS24275, 1260.3, , , , , 
FFI39_RS24280, 760.3, , , , , 
FFI39_RS24285, 284.0, , , , , 
FFI39_RS24290, 591.0, , , , , 
FFI39_RS24295, 571.7, , , 800:3:0.214286:0.214286, , 
FFI39_RS24300, 404.3, , , , , 
FFI39_RS24305, 721.0, , , , , 
FFI39_RS24310, 1985.7, , , , , 400:3:0.484848:0.484848
FFI39_RS24315, 1020.7, , , 600:3:0.162162:0.230769, , 
FFI39_RS24320, 2342.3, , , , , 
FFI39_RS24325, 635.3, , , , 500:3:0.337662:0.337662, 
FFI39_RS24330, 229.7, , , , , 
FFI39_RS24335, 1038.0, , , , , 800:3:0.0714286:0.0714286;800:3:0.116279:0.116279
FFI39_RS24340, 602.7, , , , , 
FFI39_RS24345, 949.7, , , , , 
FFI39_RS24350, 2294.7, , , , , 
FFI39_RS24355, 933.0, , , , , 
FFI39_RS24360, 222.7, , , , , 
FFI39_RS24365, 692.0, , , , , 
FFI39_RS24370, 471.3, , , , , 
FFI39_RS24375, 997.3, , , , , 
FFI39_RS24380, 538.3, , , , , 
FFI39_RS24385, 843.0, , , , , 
FFI39_RS24390, 1559.7, , , , , 100:3:0.121951:0.152672;100:1:0.0731707:0.129032;400:1:0.0487805:0.215686
FFI39_RS24395, 493.0, , , , , 
FFI39_RS24400, 642.3, , , , , 
FFI39_RS24405, 591.7, , , , , 
FFI39_RS24410, 298.7, , , , , 
FFI39_RS24415, 881.7, , , , , 
FFI39_RS24420, 369.7, , , , , 
FFI39_RS24425, 1017.0, , , , , 
FFI39_RS24430, 644.3, , , , , 
FFI39_RS24435, 774.0, , , , , 
FFI39_RS24440, 607.0, , , , , 
FFI39_RS24445, 804.0, , , , , 
FFI39_RS24450, 1491.0, , , , , 
FFI39_RS24455, 801.0, , , , , 
FFI39_RS24460, 168.0, , , , , 
FFI39_RS24465, 136.0, , , 700:3:0.194444:0.194444, , 
FFI39_RS24470, 496.7, , , , , 
FFI39_RS24475, 723.0, , , , , 
FFI39_RS24480, 1944.0, , , , , 
FFI39_RS24485, 858.7, , , 600:1:0.0188679:0.2;200:3:0.142857:0.365854;100:3:0.0833333:0.466667;200:1:0.0980392:0.4375;300:3:0.117647:0.235294;300:1:0.1:0.294118;500:3:0.125:0.2, , 400:1:0.0652174:0.168831;400:3:0.130435:0.171053;100:3:0.108696:0.205128
FFI39_RS24490, 1168.7, , , , , 
FFI39_RS24495, 1293.3, , , , , 
FFI39_RS24500, 1259.3, , , , , 
FFI39_RS24505, 1136.3, , , , , 
FFI39_RS24510, 594.7, , , , , 
FFI39_RS24515, 686.3, , , , , 
FFI39_RS24520, 1363.0, , , 600:1:0:0.128205, , 
FFI39_RS24525, 1466.0, , , , , 600:1:0.0606061:0.107143
FFI39_RS24530, 816.0, , , , , 
FFI39_RS24535, 910.3, , , , , 
FFI39_RS24540, 623.3, , , , , 
FFI39_RS24545, 810.0, , , , , 
FFI39_RS24550, 1720.3, , , , , 
FFI39_RS24555, 851.3, , , , , 
FFI39_RS24560, 1083.0, , , , , 
FFI39_RS24565, 826.7, , , , , 
FFI39_RS24570, 259.3, , , , , 
FFI39_RS24575, 594.7, , , , , 
FFI39_RS24580, 1080.0, , , , , 
FFI39_RS24585, 919.7, , , 600:1:0.0377358:0.12, , 
FFI39_RS24590, 501.7, , , , , 
FFI39_RS24595, 618.0, , , , , 
FFI39_RS24600, 674.3, , , , , 
FFI39_RS24610, 672.7, , , , , 
FFI39_RS24615, 329.0, , , 300:3:0.109756:0.225, , 
FFI39_RS24620, 322.7, , , , , 
FFI39_RS24625, 363.7, , , , , 
FFI39_RS24630, 412.0, , , , , 
FFI39_RS24635, 138.3, , , , , 
FFI39_RS24640, 290.3, , , , , 
FFI39_RS24645, 448.7, , , , , 
FFI39_RS24650, 1277.3, , , , , 
FFI39_RS24655, 320.0, , , , , 
FFI39_RS24660, 631.3, , , , , 
FFI39_RS24665, 348.7, , , , , 
FFI39_RS24670, 1147.7, , , , , 
FFI39_RS24675, 799.3, , , , , 
FFI39_RS24680, 350.3, , , , , 
FFI39_RS24685, 421.7, , , , , 
FFI39_RS24690, 774.0, , , , , 
FFI39_RS24695, 1199.0, , , , , 
FFI39_RS24700, 807.7, , , , , 
FFI39_RS24705, 1599.7, , , , , 
FFI39_RS24710, 443.7, , , , , 
FFI39_RS24715, 587.3, , , , , 
FFI39_RS24720, 736.0, , , , , 
FFI39_RS24725, 298.7, , , , , 
FFI39_RS24730, 808.3, , , , , 
FFI39_RS24735, 963.0, , , , , 
FFI39_RS24740, 766.3, , , , , 
FFI39_RS24745, 1138.3, , , , , 
FFI39_RS24750, 335.3, , , , , 
FFI39_RS24755, 732.0, , , , , 
FFI39_RS24760, 774.0, , , , , 
FFI39_RS24765, 511.7, , , , , 
FFI39_RS24770, 808.7, , , , , 
FFI39_RS24775, 592.7, , , , , 
FFI39_RS24780, 952.3, , , , , 
FFI39_RS24785, 559.0, , , , , 
FFI39_RS24790, 657.7, , , 200:1:0.09375:0.232558, , 
FFI39_RS24795, 987.3, , , , , 
FFI39_RS24800, 726.3, , , , , 
FFI39_RS24805, 426.3, , , , , 
FFI39_RS24810, 298.7, , , , , 
FFI39_RS24815, 556.7, , , , , 
FFI39_RS24820, 1210.0, , , , , 100:3:0.192982:0.363636;100:3:0.396552:0.453608;800:3:0.104167:0.104167
FFI39_RS24825, 3990.3, , , , , 
FFI39_RS24830, 1644.0, , , , 500:3:0.538462:0.538462, 100:3:0.212121:0.212121
FFI39_RS24835, 477.0, , , , , 
FFI39_RS24840, 307.7, , , , , 
FFI39_RS24845, 400.7, , , 300:1:0.08:0.20339, , 
FFI39_RS24850, 210.7, , , , , 
FFI39_RS24855, 638.0, , , , , 
FFI39_RS24860, 1028.3, , , , , 
FFI39_RS24865, 638.7, , , , , 
FFI39_RS24870, 836.3, , , , , 
FFI39_RS24875, 548.7, , , , , 
FFI39_RS24880, 618.7, , , 300:3:0.0888889:0.3;300:1:0.0652174:0.294118, , 600:3:0.0925926:0.113208
FFI39_RS24885, 739.0, , , , , 
FFI39_RS24890, 1560.3, , , , , 
FFI39_RS24895, 459.7, , , 800:3:0.104167:0.142857, , 
FFI39_RS24900, 439.0, , , , , 
FFI39_RS24905, 1120.7, , , 200:3:0.111111:0.217391;500:1:0.101449:0.188679;600:1:0.0428571:0.227273;100:3:0.157143:0.227273, , 
FFI39_RS24910, 502.0, , , , , 
FFI39_RS24915, 443.3, , , , , 
FFI39_RS24920, 413.0, , , , , 
FFI39_RS24925, 443.3, , , , , 
FFI39_RS24930, 1190.0, , , , , 
FFI39_RS24935, 712.0, , , , , 
FFI39_RS24940, 940.7, , , , , 
FFI39_RS24945, 731.0, , , , , 
FFI39_RS24950, 499.3, , , , , 
FFI39_RS24955, 1137.3, , , 600:1:0.0769231:0.208333;700:3:0.125:0.25, 700:3:0.181818:0.181818;400:3:0.214286:0.263158, 
FFI39_RS24965, 960.3, , , , , 
FFI39_RS24970, 2303.3, , , , , 
FFI39_RS24975, 457.7, , , , , 
FFI39_RS24980, 882.7, , , , 300:3:0.128205:0.192308, 200:3:0.142857:0.142857
FFI39_RS24985, 192.0, , , , , 
FFI39_RS24990, 712.7, , , , , 
FFI39_RS24995, 524.0, , , , , 
FFI39_RS25000, 804.3, , , , , 
FFI39_RS25005, 1492.3, , , , , 
FFI39_RS25010, 958.3, , , , , 200:3:0.102941:0.1625
FFI39_RS25015, 258.7, , , , , 
FFI39_RS25020, 1287.0, , , , , 
FFI39_RS25025, 317.3, , , , , 
FFI39_RS25030, 1704.0, , , , , 
FFI39_RS25035, 729.0, , , , , 
FFI39_RS25040, 481.3, , , , , 
FFI39_RS25045, 1142.7, , , , , 
FFI39_RS25050, 399.3, , , , , 
FFI39_RS25055, 454.3, , , , , 
FFI39_RS25060, 1407.7, , , , , 
FFI39_RS25065, 592.3, , , , , 
FFI39_RS25070, 1283.0, , , , , 
FFI39_RS25075, 428.0, , , , , 
FFI39_RS25080, 1727.3, , , , , 
FFI39_RS25085, 539.0, , , , , 
FFI39_RS25090, 1208.0, , , 600:1:0:0.166667, , 
FFI39_RS25095, 1192.0, , , , , 
FFI39_RS25100, 262.3, , , , , 
FFI39_RS25105, 351.0, , , , , 
FFI39_RS25110, 768.0, , , , , 
FFI39_RS25115, 488.3, , , , , 600:3:0.139535:0.139535
FFI39_RS25120, 904.7, , , , , 
FFI39_RS25125, 975.3, , , , , 
FFI39_RS25130, 870.3, , , , , 
FFI39_RS25135, 790.7, , , , , 
FFI39_RS25140, 837.0, , , , , 
FFI39_RS25145, 273.3, , , , , 
FFI39_RS25150, 768.7, , , , , 
FFI39_RS25155, 380.0, , , , , 
FFI39_RS25160, 655.3, , , , , 
FFI39_RS25165, 521.3, , , , , 
FFI39_RS25170, 2139.0, , , , 300:1:0.0322581:0.153846, 
FFI39_RS25175, 438.3, , , , , 
FFI39_RS25180, 1585.0, , , , , 
FFI39_RS25185, 1377.0, , , , , 
FFI39_RS25190, 160.0, , , , , 
FFI39_RS25195, 1608.7, , , , , 
FFI39_RS25200, 1286.7, , , , , 
FFI39_RS25205, 1375.3, , , , , 
FFI39_RS25210, 1812.3, , , , , 
FFI39_RS25215, 241.3, , , , , 
FFI39_RS25220, 265.7, , , , , 
FFI39_RS25225, 1509.3, , , 800:3:0.161765:0.161765, , 800:3:0.119048:0.119048
FFI39_RS25235, 458.0, , , , , 
FFI39_RS25240, 907.3, , , , , 800:3:0.0634921:0.0634921;100:1:0.1:0.107914;800:3:0.12069:0.12069;200:1:0.0588235:0.079646;100:3:0.188679:0.290323
FFI39_RS25245, 1061.7, , , , , 
FFI39_RS25250, 1726.3, , , , , 
FFI39_RS25255, 847.0, , , , , 
FFI39_RS25260, 2058.3, , , , , 400:1:0.0392157:0.129032;600:3:0.0869565:0.116667
FFI39_RS25265, 808.3, , , 600:1:0.113636:0.214286;500:1:0.0588235:0.176471, , 
FFI39_RS25270, 1075.3, , , , , 
FFI39_RS25275, 585.3, , , , , 
FFI39_RS25280, 235.3, , , , , 
FFI39_RS25285, 1153.3, , , , , 
FFI39_RS25290, 553.0, , , , 500:3:0.235294:0.235294, 
FFI39_RS25295, 889.3, , , , , 
FFI39_RS25300, 1030.7, , , , , 
FFI39_RS25305, 2077.0, , , , , 
FFI39_RS25310, 844.3, , , , , 
FFI39_RS25315, 942.3, , , , , 
FFI39_RS25320, 1051.7, , , , , 
FFI39_RS25325, 1027.0, , , , , 
FFI39_RS25330, 426.0, , , , , 
FFI39_RS25335, 257.3, , , , , 
FFI39_RS25340, 1156.0, , , , , 
FFI39_RS25345, 594.7, , , 500:1:0.0677966:0.214286, , 400:3:0.138889:0.2
FFI39_RS25350, 2007.7, , , 700:3:0.105263:0.15, 700:3:0.173913:0.173913, 800:3:0.1:0.1
FFI39_RS25355, 981.7, , , , , 
FFI39_RS25360, 1291.0, , , , , 
FFI39_RS25365, 573.3, , , , , 
FFI39_RS25370, 397.0, , , , , 
FFI39_RS25375, 451.0, , , , , 
FFI39_RS25380, 396.0, , , , , 
FFI39_RS25385, 1421.0, , , , , 
FFI39_RS25390, 362.7, , , , , 
FFI39_RS25395, 289.3, , , , , 
FFI39_RS25400, 401.0, , , , , 
FFI39_RS25405, 987.0, , , , , 
FFI39_RS25410, 1227.7, , , 600:1:0.0862069:0.153846, , 
FFI39_RS25415, 318.3, , , , , 
FFI39_RS25420, 1030.7, , , , , 
FFI39_RS25425, 1589.3, , , , , 
FFI39_RS25430, 566.3, , , , 300:3:0.25:0.290909, 
FFI39_RS25435, 550.0, , , , , 
FFI39_RS25440, 570.0, , , , , 
FFI39_RS25445, 752.0, , , , , 
FFI39_RS25450, 759.7, , , , , 
FFI39_RS25455, 943.0, , , , , 
FFI39_RS25460, 917.7, , , , , 
FFI39_RS25465, 1054.0, , , , , 
FFI39_RS25470, 330.7, , , , , 
FFI39_RS25475, 1164.7, , , 800:3:0.0930233:0.142857, , 
FFI39_RS25480, 652.0, , , , , 
FFI39_RS25485, 844.3, , , , , 
FFI39_RS25490, 392.3, , , , , 
FFI39_RS25495, 567.0, , , , , 
FFI39_RS25500, 242.7, , , , , 
FFI39_RS25505, 838.7, , , , , 
FFI39_RS25510, 800.7, , , , , 
FFI39_RS25515, 292.7, , , , , 
FFI39_RS25520, 911.0, , , , , 
FFI39_RS25525, 1020.3, , , , , 
FFI39_RS25530, 1093.3, , , , , 
FFI39_RS25535, 472.7, , , , , 
FFI39_RS25540, 551.0, , , , , 
FFI39_RS25545, 505.7, , , , , 
FFI39_RS25550, 1243.7, , , , , 
FFI39_RS25555, 417.3, , , , , 
FFI39_RS25560, 641.0, , , , , 200:3:0.212121:0.306122
FFI39_RS25565, 993.0, , , , , 
FFI39_RS25570, 1110.7, , , , , 
FFI39_RS25575, 456.7, , , , , 
FFI39_RS25580, 1326.7, , , 300:3:0.0833333:0.258065, , 
FFI39_RS25585, 531.7, , , , , 
FFI39_RS25590, 762.7, , , , , 
FFI39_RS25595, 1033.7, , , , , 
FFI39_RS25600, 487.7, , , 100:3:0.160714:0.454545;100:3:0.127273:0.263158, , 
FFI39_RS25605, 319.3, , , , , 
FFI39_RS25610, 431.7, , , , , 
FFI39_RS25615, 805.3, , , , , 
FFI39_RS25620, 386.0, , , , , 
FFI39_RS25625, 237.0, , , , , 
FFI39_RS25630, 1154.3, , , , , 
FFI39_RS25635, 921.0, , , , , 
FFI39_RS25640, 427.7, , , , , 
FFI39_RS25645, 1018.7, , , , , 
FFI39_RS25650, 586.0, , , , , 
FFI39_RS25655, 1174.7, , , , , 
FFI39_RS25660, 1360.0, , , , , 
FFI39_RS25665, 1304.3, , , , , 
FFI39_RS25670, 473.7, , , , , 
FFI39_RS25675, 1315.7, , , , , 
FFI39_RS25680, 503.3, , , , , 
FFI39_RS25685, 869.3, , , , , 
FFI39_RS25690, 651.7, , , , , 
FFI39_RS25695, 2631.7, , , , 500:3:0.25:0.251908, 
FFI39_RS25700, 422.7, , , , , 
FFI39_RS25705, 355.7, , , , , 
FFI39_RS25710, 1058.0, , , , , 
FFI39_RS25715, 309.3, , , , , 
FFI39_RS25720, 1388.7, , , 100:3:0.194805:0.25, , 800:3:0.122807:0.122807;800:3:0.15:0.15
FFI39_RS25725, 837.3, , , , , 
FFI39_RS25730, 1357.0, , , , , 
FFI39_RS25735, 1827.0, , , , , 
FFI39_RS25740, 1110.3, , , , , 
FFI39_RS25745, 676.0, , , , , 200:1:0.0666667:0.148148
FFI39_RS25750, 159.0, , , , , 
FFI39_RS25755, 390.3, , , , , 
FFI39_RS25760, 357.3, , , , , 
FFI39_RS25765, 548.3, , , , , 
FFI39_RS25770, 440.3, , , , , 
FFI39_RS25775, 703.7, , , , , 
FFI39_RS25780, 2569.7, , , , , 
FFI39_RS25785, 758.7, , , , , 
FFI39_RS25790, 748.0, , , , , 
FFI39_RS25795, 1852.0, , , , , 
FFI39_RS25800, 327.0, , , , , 
FFI39_RS25805, 1010.3, , , , , 
FFI39_RS25810, 412.0, , , , , 
FFI39_RS25815, 534.3, , , , , 
FFI39_RS25820, 727.0, , , , , 
FFI39_RS25825, 1942.7, , , , , 
FFI39_RS25830, 1524.3, , , , , 
FFI39_RS25835, 645.3, , , , , 
FFI39_RS25840, 355.0, , , , , 
FFI39_RS25845, 1418.3, , , 600:1:0.0454545:0.15, , 800:3:0.12766:0.12766;600:1:0.0714286:0.0952381;600:1:0.0454545:0.104478
FFI39_RS25850, 628.7, , , , , 
FFI39_RS25860, 2230.7, , , , , 
FFI39_RS25865, 397.0, , , , , 
FFI39_RS25870, 777.3, , , , , 
FFI39_RS25875, 943.0, , , , , 
FFI39_RS25880, 763.7, , , , , 
FFI39_RS25885, 354.3, , , , , 
FFI39_RS25890, 457.0, , , , , 
FFI39_RS25895, 715.0, , , , , 
FFI39_RS25900, 964.0, , , , , 
FFI39_RS25905, 1046.3, , , , , 
FFI39_RS25910, 500.3, , , , , 
FFI39_RS25915, 460.7, , , , , 
FFI39_RS25920, 605.7, , , , , 
FFI39_RS25925, 1137.3, , , , , 
FFI39_RS25930, 761.3, , , 500:1:0.0408163:0.15;800:3:0.14:0.14, , 
FFI39_RS25935, 902.0, , , 600:1:0.037037:0.12;600:1:0.0434783:0.185185, 300:1:0.125:0.222222;700:3:0.2:0.2, 400:3:0.15:0.15
FFI39_RS25940, 377.0, , , , , 
FFI39_RS25945, 778.0, , , , , 
FFI39_RS25950, 880.0, , , , , 
FFI39_RS25955, 1199.7, , , , , 
FFI39_RS25960, 1003.7, , , , , 
FFI39_RS25965, 271.3, , , , , 
FFI39_RS25970, 662.7, , , , , 
FFI39_RS25975, 253.0, , , , , 
FFI39_RS25980, 390.7, , , , , 
FFI39_RS25985, 766.0, , , , , 
FFI39_RS25990, 460.7, , , , , 
FFI39_RS25995, 1262.3, , , , , 
FFI39_RS26000, 471.0, , , , , 
FFI39_RS26005, 393.3, , , , 500:3:0.263158:0.263158, 
FFI39_RS26010, 612.7, , , , , 
FFI39_RS26015, 452.0, , , , , 
FFI39_RS26020, 697.3, , , , , 
FFI39_RS26025, 977.3, , , , , 
FFI39_RS26030, 525.0, , , , , 
FFI39_RS26035, 1262.7, , , , , 
FFI39_RS26040, 441.0, , , , , 
FFI39_RS26045, 937.0, , , 600:1:0.0365854:0.148148, , 
FFI39_RS26050, 644.7, , , , , 
FFI39_RS26055, 1171.3, , , , , 
FFI39_RS26060, 226.3, , , , , 
FFI39_RS26065, 1520.0, , , , , 600:1:0.0447761:0.180328
FFI39_RS26070, 1565.7, , , 600:1:0:0.111111, , 
FFI39_RS26075, 947.7, , , , , 
FFI39_RS26080, 724.3, , , , , 
FFI39_RS26085, 1285.0, , , , , 
FFI39_RS26090, 1107.3, , , , , 
FFI39_RS26095, 891.7, , , , , 
FFI39_RS26100, 883.7, , , , , 
FFI39_RS26105, 581.3, , , , , 
FFI39_RS26110, 506.3, , , , , 
FFI39_RS26115, 1031.0, , , , , 
FFI39_RS26120, 341.7, , , , , 
FFI39_RS26125, 740.7, , , , , 
FFI39_RS26130, 251.7, , , , , 
FFI39_RS26135, 1104.7, , , , , 
FFI39_RS26140, 1128.3, , , , , 
FFI39_RS26145, 642.0, , , , , 
FFI39_RS26150, 720.0, , , , , 
FFI39_RS26155, 960.7, , , , , 
FFI39_RS26160, 1099.3, , , , , 
FFI39_RS26165, 1086.0, , , 600:1:0:0.114286, , 
FFI39_RS26170, 674.7, , , , , 
FFI39_RS26175, 945.3, , , , , 
FFI39_RS26180, 199.7, , , , , 
FFI39_RS26185, 243.0, , , , , 
FFI39_RS26190, 474.3, , , , , 
FFI39_RS26195, 1492.3, , , , , 
FFI39_RS26200, 487.7, , , , , 
FFI39_RS26205, 1898.0, , , , 500:3:0.274194:0.326733, 
FFI39_RS26210, 705.7, , , , , 
FFI39_RS26215, 661.7, , , , , 
FFI39_RS26220, 636.3, , , , , 
FFI39_RS26225, 789.7, , , , , 
FFI39_RS26230, 765.7, , , , , 
FFI39_RS26235, 471.3, , , , , 
FFI39_RS26240, 612.0, , , , , 
FFI39_RS26245, 941.7, , , , , 
FFI39_RS26250, 1573.7, , , 600:1:0.0555556:0.130435, , 
FFI39_RS26255, 520.3, , , , , 
FFI39_RS26260, 934.7, , , , , 
FFI39_RS26265, 1295.7, , , , , 
FFI39_RS26270, 776.0, , , , , 
FFI39_RS26275, 308.7, , , , , 
FFI39_RS26280, 1023.7, , , , , 
FFI39_RS26285, 416.7, , , , , 100:3:0.170732:0.212121
FFI39_RS26290, 412.7, , , , , 
FFI39_RS26295, 772.3, , , , , 
FFI39_RS26300, 338.7, , , , , 
FFI39_RS26305, 1090.0, , , , , 
FFI39_RS26310, 259.0, , , , , 
FFI39_RS26315, 602.0, , , , , 
FFI39_RS26320, 594.7, , , , , 
FFI39_RS26325, 759.7, , , , , 
FFI39_RS26330, 279.7, , , , , 
FFI39_RS26335, 657.3, , , , , 
FFI39_RS26340, 861.0, , , , , 
FFI39_RS26345, 731.0, , , , , 
FFI39_RS26350, 1394.0, , , , , 
FFI39_RS26355, 357.3, , , , , 
FFI39_RS26360, 780.7, , , , , 
FFI39_RS26365, 1073.7, , , , , 
FFI39_RS26370, 926.3, , , , , 
FFI39_RS26375, 686.7, , , , , 
FFI39_RS26380, 460.0, , , , , 
FFI39_RS26385, 724.7, , , , , 
FFI39_RS26390, 870.7, , , , , 
FFI39_RS26395, 608.3, , , , , 
FFI39_RS26400, 75.0, , , , , 
FFI39_RS26405, 135.0, , , , , 
FFI39_RS26410, 276.7, , , , , 
FFI39_RS26415, 375.3, , , , , 
FFI39_RS26420, 1231.7, , , , , 
FFI39_RS26425, 834.0, , , , , 
FFI39_RS26430, 568.7, , , , , 
FFI39_RS26435, 1080.3, , , , 400:3:0.218935:0.218935, 
FFI39_RS26440, 877.7, , , , , 
FFI39_RS26445, 925.3, , , , , 
FFI39_RS26450, 569.7, , , , , 
FFI39_RS26455, 1037.7, , , , , 
FFI39_RS26460, 1053.0, , , , , 
FFI39_RS26465, 1532.7, , , , , 
FFI39_RS26470, 2301.7, , , , , 
FFI39_RS26475, 627.3, , , , , 
FFI39_RS26480, 1119.3, , , , , 
FFI39_RS26485, 1645.7, , , , , 
FFI39_RS26490, 1726.0, , , , , 
FFI39_RS26495, 1015.3, , , 600:1:0.0298507:0.157895;700:3:0.15:0.15;700:3:0.235294:0.235294, , 400:1:0.0434783:0.105263
FFI39_RS26500, 974.7, , , , , 
FFI39_RS26505, 471.0, , , , , 
FFI39_RS26510, 411.0, , , , , 
